mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,Total % Area,Inclusion % Area,Neurite % Area,Inclusion per mm^2
IM 342,"c(10703, 10704, 632)",0.3,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,F,pSyn,0.000123556,0,0.000123556,0
IM 332,443,0.3,right,dhc,dhc,WT,mPFF,M,pSyn,2.51E-05,0,2.51E-05,0
IM 335,443,0.3,right,dhc,dhc,WT,mPFF,F,pSyn,0.000404032,0,0.000404032,0
IM 339,443,0.3,right,dhc,dhc,WT,mPFF,M,pSyn,0,0,0,0
IM 342,443,0.3,right,dhc,dhc,WT,mPFF,F,pSyn,0.000863464,0,0.000863464,0
IM 332,830,0.3,right,DMH,DMH,WT,mPFF,M,pSyn,3.11E-05,0,3.11E-05,0
IM 335,830,0.3,right,DMH,DMH,WT,mPFF,F,pSyn,0,0,0,0
IM 339,830,0.3,right,DMH,DMH,WT,mPFF,M,pSyn,0,0,0,0
IM 342,830,0.3,right,DMH,DMH,WT,mPFF,F,pSyn,0.026273426,0,0.026273426,0
IM 339,814,0.3,right,DP,DP,WT,mPFF,M,pSyn,0.000987124,0,0.000987124,0
IM 342,814,0.3,right,DP,DP,WT,mPFF,F,pSyn,0.001782988,0,0.001782988,0
IM 332,872,0.3,right,DR,DR,WT,mPFF,M,pSyn,0,0,0,0
IM 335,872,0.3,right,DR,DR,WT,mPFF,F,pSyn,0,0,0,0
IM 339,872,0.3,right,DR,DR,WT,mPFF,M,pSyn,0,0,0,0
IM 342,872,0.3,right,DR,DR,WT,mPFF,F,pSyn,0.000399368,0,0.000399368,0
IM 332,812,0.3,right,dscp,dscp,WT,mPFF,M,pSyn,0,0,0,0
IM 335,812,0.3,right,dscp,dscp,WT,mPFF,F,pSyn,0,0,0,0
IM 339,812,0.3,right,dscp,dscp,WT,mPFF,M,pSyn,0,0,0,0
IM 342,812,0.3,right,dscp,dscp,WT,mPFF,F,pSyn,0,0,0,0
IM 332,579,0.3,right,ec,ec,WT,mPFF,M,pSyn,0.016877654,0,0.016877654,0
IM 335,579,0.3,right,ec,ec,WT,mPFF,F,pSyn,0.033187916,0,0.033187916,0
IM 339,579,0.3,right,ec,ec,WT,mPFF,M,pSyn,0.011934842,0,0.011934842,0
IM 342,579,0.3,right,ec,ec,WT,mPFF,F,pSyn,0.020490949,0,0.020490949,0
IM 332,"c(977, 836, 1045, 427, 988)",0.3,right,ECT,"c(""ECT6a"", ""ECT1"", ""ECT6b"", ""ECT2/3"", ""ECT5"")",WT,mPFF,M,pSyn,0.010123782,0,0.010123782,0
IM 335,"c(836, 427, 1045, 977, 988)",0.3,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT6b"", ""ECT6a"", ""ECT5"")",WT,mPFF,F,pSyn,0.01410235,0,0.01410235,0
IM 339,"c(836, 988, 1045, 977, 427)",0.3,right,ECT,"c(""ECT1"", ""ECT5"", ""ECT6b"", ""ECT6a"", ""ECT2/3"")",WT,mPFF,M,pSyn,0.008764692,0,0.008764692,0
IM 342,"c(988, 427, 836, 977, 1045)",0.3,right,ECT,"c(""ECT5"", ""ECT2/3"", ""ECT1"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,0.019640695,0,0.019640695,0
IM 332,1092,0.3,right,em,em,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1092,0.3,right,em,em,WT,mPFF,F,pSyn,0.000539953,0,0.000539953,0
IM 339,1092,0.3,right,em,em,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1092,0.3,right,em,em,WT,mPFF,F,pSyn,0.000223527,0,0.000223527,0
IM 332,"c(28, 52, 20, 139, 1121)",0.3,right,ENTl,"c(""ENTl6a"", ""ENTl3"", ""ENTl2"", ""ENTl5"", ""ENTl1"")",WT,mPFF,M,pSyn,0.001259313,0,0.001259313,0
IM 335,"c(139, 20, 52, 28, 1121)",0.3,right,ENTl,"c(""ENTl5"", ""ENTl2"", ""ENTl3"", ""ENTl6a"", ""ENTl1"")",WT,mPFF,F,pSyn,0.003563536,0,0.003563536,0
IM 339,"c(52, 28, 139, 20, 1121)",0.3,right,ENTl,"c(""ENTl3"", ""ENTl6a"", ""ENTl5"", ""ENTl2"", ""ENTl1"")",WT,mPFF,M,pSyn,0.003185805,0,0.003185805,0
IM 342,"c(1121, 139, 20, 52, 28)",0.3,right,ENTl,"c(""ENTl1"", ""ENTl5"", ""ENTl2"", ""ENTl3"", ""ENTl6a"")",WT,mPFF,F,pSyn,0.003517,0,0.003517,0
IM 332,"c(727, 543, 664, 743, 526)",0.3,right,ENTm,"c(""ENTm5"", ""ENTm2"", ""ENTm3"", ""ENTm6"", ""ENTm1"")",WT,mPFF,M,pSyn,0.001290007,0,0.001290007,0
IM 335,"c(664, 543, 526, 727, 743)",0.3,right,ENTm,"c(""ENTm3"", ""ENTm2"", ""ENTm1"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,0.003832929,0,0.003832929,0
IM 339,"c(543, 727, 664, 526, 743)",0.3,right,ENTm,"c(""ENTm2"", ""ENTm5"", ""ENTm3"", ""ENTm1"", ""ENTm6"")",WT,mPFF,M,pSyn,0.001627696,0,0.001627696,0
IM 342,"c(743, 727, 664, 526, 543)",0.3,right,ENTm,"c(""ENTm6"", ""ENTm5"", ""ENTm3"", ""ENTm1"", ""ENTm2"")",WT,mPFF,F,pSyn,0.004302758,0,0.004302758,0
IM 332,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,0.004579455,0,0.004579455,0
IM 335,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,0.0153988,0,0.0153988,0
IM 339,"c(966, 952)",0.3,right,EP,"c(""EPv"", ""EPd"")",WT,mPFF,M,pSyn,0.059825668,0.002206243,0.057619425,0.696840814
IM 342,"c(966, 952)",0.3,right,EP,"c(""EPv"", ""EPd"")",WT,mPFF,F,pSyn,0.017789789,0,0.017789789,0
IM 332,560581551,0.3,right,Eth,Eth,WT,mPFF,M,pSyn,0.00720497,0,0.00720497,0
IM 335,560581551,0.3,right,Eth,Eth,WT,mPFF,F,pSyn,0.00709963,0,0.00709963,0
IM 339,560581551,0.3,right,Eth,Eth,WT,mPFF,M,pSyn,0.024733016,0,0.024733016,0
IM 342,560581551,0.3,right,Eth,Eth,WT,mPFF,F,pSyn,0.019228737,0,0.019228737,0
IM 332,975,0.3,right,EW,EW,WT,mPFF,M,pSyn,0,0,0,0
IM 335,975,0.3,right,EW,EW,WT,mPFF,F,pSyn,0,0,0,0
IM 339,975,0.3,right,EW,EW,WT,mPFF,M,pSyn,0,0,0,0
IM 342,975,0.3,right,EW,EW,WT,mPFF,F,pSyn,0,0,0,0
IM 332,982,0.3,right,FC,FC,WT,mPFF,M,pSyn,0,0,0,0
IM 335,982,0.3,right,FC,FC,WT,mPFF,F,pSyn,0,0,0,0
IM 339,982,0.3,right,FC,FC,WT,mPFF,M,pSyn,0,0,0,0
IM 342,982,0.3,right,FC,FC,WT,mPFF,F,pSyn,0,0,0,0
IM 332,804,0.3,right,FF,FF,WT,mPFF,M,pSyn,0,0,0,0
IM 342,804,0.3,right,FF,FF,WT,mPFF,F,pSyn,0.000383749,0,0.000383749,0
IM 332,603,0.3,right,fi,fi,WT,mPFF,M,pSyn,2.00E-05,0,2.00E-05,0
IM 335,603,0.3,right,fi,fi,WT,mPFF,F,pSyn,0.001224256,0,0.001224256,0
IM 339,603,0.3,right,fi,fi,WT,mPFF,M,pSyn,0.011705974,0,0.011705974,0
IM 342,603,0.3,right,fi,fi,WT,mPFF,F,pSyn,0.037529243,0,0.037529243,0
IM 332,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,0.002291906,0,0.002291906,0
IM 335,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,0.03558363,0,0.03558363,0
IM 339,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,0.048774696,0,0.048774696,0
IM 342,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,0.011667107,0,0.011667107,0
IM 332,595,0.3,right,fr,fr,WT,mPFF,M,pSyn,0,0,0,0
IM 335,595,0.3,right,fr,fr,WT,mPFF,F,pSyn,0.000569213,0,0.000569213,0
IM 339,595,0.3,right,fr,fr,WT,mPFF,M,pSyn,0.00076868,0,0.00076868,0
IM 342,595,0.3,right,fr,fr,WT,mPFF,F,pSyn,0.006199786,0,0.006199786,0
IM 332,526157196,0.3,right,FRP,FRP6a,WT,mPFF,M,pSyn,0.039683198,0,0.039683198,0
IM 335,526157196,0.3,right,FRP,FRP6a,WT,mPFF,F,pSyn,0.0258878,0,0.0258878,0
IM 339,526157196,0.3,right,FRP,FRP6a,WT,mPFF,M,pSyn,0.056815998,0,0.056815998,0
IM 342,526157196,0.3,right,FRP,FRP6a,WT,mPFF,F,pSyn,0.019676476,0,0.019676476,0
IM 332,436,0.3,right,fx,fx,WT,mPFF,M,pSyn,0,0,0,0
IM 335,436,0.3,right,fx,fx,WT,mPFF,F,pSyn,0,0,0,0
IM 339,436,0.3,right,fx,fx,WT,mPFF,M,pSyn,0,0,0,0
IM 342,436,0.3,right,fx,fx,WT,mPFF,F,pSyn,0.009803622,0,0.009803622,0
IM 332,"c(36, 187, 662, 148, 180, 638)",0.3,right,GU,"c(""GU1"", ""GU5"", ""GU6b"", ""GU4"", ""GU2/3"", ""GU6a"")",WT,mPFF,M,pSyn,0.018285412,0,0.018285412,0
IM 335,"c(180, 187, 148, 36, 662, 638)",0.3,right,GU,"c(""GU2/3"", ""GU5"", ""GU4"", ""GU1"", ""GU6b"", ""GU6a"")",WT,mPFF,F,pSyn,0.007198256,0,0.007198256,0
IM 339,"c(662, 180, 36, 148, 638, 187)",0.3,right,GU,"c(""GU6b"", ""GU2/3"", ""GU1"", ""GU4"", ""GU6a"", ""GU5"")",WT,mPFF,M,pSyn,0.026621767,0,0.026621767,0
IM 342,"c(638, 187, 662, 148, 36, 180)",0.3,right,GU,"c(""GU6a"", ""GU5"", ""GU6b"", ""GU4"", ""GU1"", ""GU2/3"")",WT,mPFF,F,pSyn,0.001132962,0,0.001132962,0
IM 332,589508447,0.3,right,HATA,HATA,WT,mPFF,M,pSyn,0,0,0,0
IM 335,589508447,0.3,right,HATA,HATA,WT,mPFF,F,pSyn,0.007982539,0,0.007982539,0
IM 339,589508447,0.3,right,HATA,HATA,WT,mPFF,M,pSyn,0,0,0,0
IM 342,589508447,0.3,right,HATA,HATA,WT,mPFF,F,pSyn,0.006003105,0,0.006003105,0
IM 332,611,0.3,right,hbc,hbc,WT,mPFF,M,pSyn,0,0,0,0
IM 335,611,0.3,right,hbc,hbc,WT,mPFF,F,pSyn,0,0,0,0
IM 339,611,0.3,right,hbc,hbc,WT,mPFF,M,pSyn,0,0,0,0
IM 342,611,0.3,right,hbc,hbc,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1089,0.3,right,HPF,HPF,WT,mPFF,M,pSyn,0.000590342,0,0.000590342,0
IM 335,1089,0.3,right,HPF,HPF,WT,mPFF,F,pSyn,0.00041436,0,0.00041436,0
IM 339,1089,0.3,right,HPF,HPF,WT,mPFF,M,pSyn,0.001867553,0,0.001867553,0
IM 342,1089,0.3,right,HPF,HPF,WT,mPFF,F,pSyn,0.004741049,0,0.004741049,0
IM 332,1097,0.3,right,HY,HY,WT,mPFF,M,pSyn,0.000247414,0,0.000247414,0
IM 335,1097,0.3,right,HY,HY,WT,mPFF,F,pSyn,0.001019176,0,0.001019176,0
IM 339,1097,0.3,right,HY,HY,WT,mPFF,M,pSyn,0.001169309,0,0.001169309,0
IM 342,1097,0.3,right,HY,HY,WT,mPFF,F,pSyn,0.001051171,0,0.001051171,0
IM 332,1105,0.3,right,IA,IA,WT,mPFF,M,pSyn,0.021346431,0,0.021346431,0
IM 335,1105,0.3,right,IA,IA,WT,mPFF,F,pSyn,0.052284522,0,0.052284522,0
IM 339,1105,0.3,right,IA,IA,WT,mPFF,M,pSyn,0.018131608,0,0.018131608,0
IM 342,1105,0.3,right,IA,IA,WT,mPFF,F,pSyn,0.005085519,0,0.005085519,0
IM 332,"c(828, 820)",0.3,right,IC,"c(""ICe"", ""ICd"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,828,0.3,right,IC,ICe,WT,mPFF,F,pSyn,0,0,0,0
IM 339,828,0.3,right,IC,ICe,WT,mPFF,M,pSyn,0,0,0,0
IM 342,828,0.3,right,IC,ICe,WT,mPFF,F,pSyn,0,0,0,0
IM 332,12,0.3,right,IF,IF,WT,mPFF,M,pSyn,0,0,0,0
IM 335,12,0.3,right,IF,IF,WT,mPFF,F,pSyn,0,0,0,0
IM 339,12,0.3,right,IF,IF,WT,mPFF,M,pSyn,0,0,0,0
IM 342,12,0.3,right,IF,IF,WT,mPFF,F,pSyn,0,0,0,0
IM 332,19,0.3,right,IG,IG,WT,mPFF,M,pSyn,0,0,0,0
IM 335,19,0.3,right,IG,IG,WT,mPFF,F,pSyn,0.002885116,0,0.002885116,0
IM 339,19,0.3,right,IG,IG,WT,mPFF,M,pSyn,0,0,0,0
IM 342,19,0.3,right,IG,IG,WT,mPFF,F,pSyn,0,0,0,0
IM 332,27,0.3,right,IGL,IGL,WT,mPFF,M,pSyn,0,0,0,0
IM 335,27,0.3,right,IGL,IGL,WT,mPFF,F,pSyn,0,0,0,0
IM 339,27,0.3,right,IGL,IGL,WT,mPFF,M,pSyn,0,0,0,0
IM 342,27,0.3,right,IGL,IGL,WT,mPFF,F,pSyn,0,0,0,0
IM 332,848,0.3,right,IIn,IIn,WT,mPFF,M,pSyn,0,0,0,0
IM 335,848,0.3,right,IIn,IIn,WT,mPFF,F,pSyn,0,0,0,0
IM 342,848,0.3,right,IIn,IIn,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(707, 556, 827)",0.3,right,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,M,pSyn,0.001805241,0,0.001805241,0
IM 335,"c(827, 707, 556)",0.3,right,ILA,"c(""ILA5"", ""ILA1"", ""ILA2/3"")",WT,mPFF,F,pSyn,0.024104275,0,0.024104275,0
IM 339,"c(827, 1054, 556, 707)",0.3,right,ILA,"c(""ILA5"", ""ILA6a"", ""ILA2/3"", ""ILA1"")",WT,mPFF,M,pSyn,0.038816056,0,0.038816056,0
IM 342,"c(707, 827, 1054, 556)",0.3,right,ILA,"c(""ILA1"", ""ILA5"", ""ILA6a"", ""ILA2/3"")",WT,mPFF,F,pSyn,0.027282301,0.00321915,0.024063151,2.253833378
IM 332,59,0.3,right,IMD,IMD,WT,mPFF,M,pSyn,0.002618885,0,0.002618885,0
IM 335,59,0.3,right,IMD,IMD,WT,mPFF,F,pSyn,0.001010177,0,0.001010177,0
IM 339,59,0.3,right,IMD,IMD,WT,mPFF,M,pSyn,0.01537986,0,0.01537986,0
IM 342,59,0.3,right,IMD,IMD,WT,mPFF,F,pSyn,0.000417596,0,0.000417596,0
IM 332,900,0.3,right,In,aco,WT,mPFF,M,pSyn,0.00160612,0,0.00160612,0
IM 335,900,0.3,right,In,aco,WT,mPFF,F,pSyn,0.005187018,0,0.005187018,0
IM 339,900,0.3,right,In,aco,WT,mPFF,M,pSyn,0.002161212,0,0.002161212,0
IM 342,900,0.3,right,In,aco,WT,mPFF,F,pSyn,0.002327779,0,0.002327779,0
IM 332,67,0.3,right,INC,INC,WT,mPFF,M,pSyn,0,0,0,0
IM 335,67,0.3,right,INC,INC,WT,mPFF,F,pSyn,0,0,0,0
IM 339,67,0.3,right,INC,INC,WT,mPFF,M,pSyn,0,0,0,0
IM 342,67,0.3,right,INC,INC,WT,mPFF,F,pSyn,0,0,0,0
IM 332,6,0.3,right,int,int,WT,mPFF,M,pSyn,0.002656242,0,0.002656242,0
IM 335,6,0.3,right,int,int,WT,mPFF,F,pSyn,0.004281715,0,0.004281715,0
IM 339,6,0.3,right,int,int,WT,mPFF,M,pSyn,0.01054173,0,0.01054173,0
IM 342,6,0.3,right,int,int,WT,mPFF,F,pSyn,0.002937887,0,0.002937887,0
IM 332,"c(607344834, 607344862)",0.3,right,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(607344862, 607344834)",0.3,right,IPN,"c(""IPRL"", ""IPR"")",WT,mPFF,F,pSyn,0,0,0,0
IM 342,"c(607344834, 607344862)",0.3,right,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,F,pSyn,0,0,0,0
IM 332,115,0.3,right,IV,IV,WT,mPFF,M,pSyn,0,0,0,0
IM 335,115,0.3,right,IV,IV,WT,mPFF,F,pSyn,0,0,0,0
IM 339,115,0.3,right,IV,IV,WT,mPFF,M,pSyn,0,0,0,0
IM 342,115,0.3,right,IV,IV,WT,mPFF,F,pSyn,0,0,0,0
IM 332,131,0.3,right,LA,LA,WT,mPFF,M,pSyn,0.011807466,0,0.011807466,0
IM 335,131,0.3,right,LA,LA,WT,mPFF,F,pSyn,0.023123217,0,0.023123217,0
IM 339,131,0.3,right,LA,LA,WT,mPFF,M,pSyn,0.024281223,0,0.024281223,0
IM 342,131,0.3,right,LA,LA,WT,mPFF,F,pSyn,0.052327549,0.01245393,0.03987362,4.427343645
IM 332,155,0.3,right,LD,LD,WT,mPFF,M,pSyn,0.003875353,0,0.003875353,0
IM 335,155,0.3,right,LD,LD,WT,mPFF,F,pSyn,0.004882488,0,0.004882488,0
IM 339,155,0.3,right,LD,LD,WT,mPFF,M,pSyn,0.015270599,0,0.015270599,0
IM 342,155,0.3,right,LD,LD,WT,mPFF,F,pSyn,0.006631376,0,0.006631376,0
IM 332,"c(496345664, 496345668, 496345672)",0.3,right,LGd,"c(""LGd-sh"", ""LGd-co"", ""LGd-ip"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(496345664, 496345672, 496345668)",0.3,right,LGd,"c(""LGd-sh"", ""LGd-ip"", ""LGd-co"")",WT,mPFF,F,pSyn,8.56E-05,0,8.56E-05,0
IM 339,"c(496345672, 496345668, 496345664)",0.3,right,LGd,"c(""LGd-ip"", ""LGd-co"", ""LGd-sh"")",WT,mPFF,M,pSyn,0.000209264,0,0.000209264,0
IM 342,"c(496345664, 496345672, 496345668)",0.3,right,LGd,"c(""LGd-sh"", ""LGd-ip"", ""LGd-co"")",WT,mPFF,F,pSyn,0,0,0,0
IM 332,178,0.3,right,LGv,LGv,WT,mPFF,M,pSyn,0,0,0,0
IM 335,178,0.3,right,LGv,LGv,WT,mPFF,F,pSyn,0,0,0,0
IM 339,178,0.3,right,LGv,LGv,WT,mPFF,M,pSyn,0,0,0,0
IM 342,178,0.3,right,LGv,LGv,WT,mPFF,F,pSyn,0.002360769,0,0.002360769,0
IM 332,186,0.3,right,LH,LH,WT,mPFF,M,pSyn,0.000136474,0,0.000136474,0
IM 335,186,0.3,right,LH,LH,WT,mPFF,F,pSyn,0.002289263,0,0.002289263,0
IM 339,186,0.3,right,LH,LH,WT,mPFF,M,pSyn,0.005719566,0,0.005719566,0
IM 342,186,0.3,right,LH,LH,WT,mPFF,F,pSyn,0,0,0,0
IM 332,194,0.3,right,LHA,LHA,WT,mPFF,M,pSyn,0.00070016,0,0.00070016,0
IM 335,194,0.3,right,LHA,LHA,WT,mPFF,F,pSyn,0.002276117,0,0.002276117,0
IM 339,194,0.3,right,LHA,LHA,WT,mPFF,M,pSyn,0.001496936,0,0.001496936,0
IM 342,194,0.3,right,LHA,LHA,WT,mPFF,F,pSyn,0.003120203,0,0.003120203,0
IM 332,658,0.3,right,ll,ll,WT,mPFF,M,pSyn,0,0,0,0
IM 335,658,0.3,right,ll,ll,WT,mPFF,F,pSyn,0,0,0,0
IM 339,658,0.3,right,ll,ll,WT,mPFF,M,pSyn,0,0,0,0
IM 342,658,0.3,right,ll,ll,WT,mPFF,F,pSyn,0,0,0,0
IM 332,210,0.3,right,LM,LM,WT,mPFF,M,pSyn,0,0,0,0
IM 335,210,0.3,right,LM,LM,WT,mPFF,F,pSyn,0,0,0,0
IM 339,210,0.3,right,LM,LM,WT,mPFF,M,pSyn,0,0,0,0
IM 332,665,0.3,right,lotg,lot,WT,mPFF,M,pSyn,0,0,0,0
IM 335,665,0.3,right,lotg,lot,WT,mPFF,F,pSyn,3.71E-05,0,3.71E-05,0
IM 339,665,0.3,right,lotg,lot,WT,mPFF,M,pSyn,0.015455911,0,0.015455911,0
IM 342,665,0.3,right,lotg,lot,WT,mPFF,F,pSyn,0,0,0,0
IM 332,218,0.3,right,LP,LP,WT,mPFF,M,pSyn,0.004262282,0,0.004262282,0
IM 335,218,0.3,right,LP,LP,WT,mPFF,F,pSyn,0.003951965,0,0.003951965,0
IM 339,218,0.3,right,LP,LP,WT,mPFF,M,pSyn,0.012011065,0,0.012011065,0
IM 342,218,0.3,right,LP,LP,WT,mPFF,F,pSyn,0.00114886,0,0.00114886,0
IM 335,226,0.3,right,LPO,LPO,WT,mPFF,F,pSyn,0.016366636,0,0.016366636,0
IM 342,226,0.3,right,LPO,LPO,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(266, 258)",0.3,right,LS,"c(""LSv"", ""LSr"")",WT,mPFF,M,pSyn,0.000735141,0,0.000735141,0
IM 335,"c(266, 258)",0.3,right,LS,"c(""LSv"", ""LSr"")",WT,mPFF,F,pSyn,0.005786436,0,0.005786436,0
IM 339,"c(266, 258)",0.3,right,LS,"c(""LSv"", ""LSr"")",WT,mPFF,M,pSyn,0.010007528,0,0.010007528,0
IM 342,"c(258, 266)",0.3,right,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,0.003933657,0,0.003933657,0
IM 332,66,0.3,right,LT,LT,WT,mPFF,M,pSyn,0,0,0,0
IM 335,66,0.3,right,LT,LT,WT,mPFF,F,pSyn,0,0,0,0
IM 339,66,0.3,right,LT,LT,WT,mPFF,M,pSyn,0,0,0,0
IM 342,66,0.3,right,LT,LT,WT,mPFF,F,pSyn,0,0,0,0
IM 332,549009211,0.3,right,MA3,MA3,WT,mPFF,M,pSyn,0,0,0,0
IM 335,549009211,0.3,right,MA3,MA3,WT,mPFF,F,pSyn,0,0,0,0
IM 339,549009211,0.3,right,MA3,MA3,WT,mPFF,M,pSyn,0,0,0,0
IM 342,549009211,0.3,right,MA3,MA3,WT,mPFF,F,pSyn,0,0,0,0
IM 332,313,0.3,right,MB,MB,WT,mPFF,M,pSyn,0.000128643,0,0.000128643,0
IM 335,313,0.3,right,MB,MB,WT,mPFF,F,pSyn,0.001685919,0,0.001685919,0
IM 339,313,0.3,right,MB,MB,WT,mPFF,M,pSyn,0.00163558,0.000701823,0.000933757,0.253065985
IM 342,313,0.3,right,MB,MB,WT,mPFF,F,pSyn,0.00345785,0.002256618,0.001201232,0
IM 332,381,0.3,right,MBmot,SNr,WT,mPFF,M,pSyn,0.008072012,0.001785947,0.006286065,0.987158172
IM 335,381,0.3,right,MBmot,SNr,WT,mPFF,F,pSyn,0.004626058,0,0.004626058,0
IM 339,381,0.3,right,MBmot,SNr,WT,mPFF,M,pSyn,0.002983507,0,0.002983507,0
IM 342,381,0.3,right,MBmot,SNr,WT,mPFF,F,pSyn,0.002718088,0.002184178,0.00053391,1.019476559
IM 332,374,0.3,right,MBsta,SNc,WT,mPFF,M,pSyn,0.257474056,0.196589293,0.060884762,13.50870172
IM 335,374,0.3,right,MBsta,SNc,WT,mPFF,F,pSyn,0.155755374,0.124841701,0.030913672,9.065424146
IM 339,374,0.3,right,MBsta,SNc,WT,mPFF,M,pSyn,0.157454875,0.091790959,0.065663916,10.27340905
IM 342,374,0.3,right,MBsta,SNc,WT,mPFF,F,pSyn,0.007501194,0.002838289,0.004662905,5.677657434
IM 332,78,0.3,right,mcp,mcp,WT,mPFF,M,pSyn,0,0,0,0
IM 335,78,0.3,right,mcp,mcp,WT,mPFF,F,pSyn,0,0,0,0
IM 339,78,0.3,right,mcp,mcp,WT,mPFF,M,pSyn,0,0,0,0
IM 342,78,0.3,right,mcp,mcp,WT,mPFF,F,pSyn,0,0,0,0
IM 332,362,0.3,right,MD,MD,WT,mPFF,M,pSyn,0.011855259,0,0.011855259,0
IM 335,362,0.3,right,MD,MD,WT,mPFF,F,pSyn,0.015400907,0,0.015400907,0
IM 339,362,0.3,right,MD,MD,WT,mPFF,M,pSyn,0.015631185,0,0.015631185,0
IM 342,362,0.3,right,MD,MD,WT,mPFF,F,pSyn,0.004716086,0,0.004716086,0
IM 332,10671,0.3,right,ME,ME,WT,mPFF,M,pSyn,0,0,0,0
IM 335,10671,0.3,right,ME,ME,WT,mPFF,F,pSyn,0,0,0,0
IM 339,10671,0.3,right,ME,ME,WT,mPFF,M,pSyn,0,0,0,0
IM 342,10671,0.3,right,ME,ME,WT,mPFF,F,pSyn,0,0,0,0
IM 332,403,0.3,right,MEA,MEA,WT,mPFF,M,pSyn,0.001161799,0,0.001161799,0
IM 335,403,0.3,right,MEA,MEA,WT,mPFF,F,pSyn,0.011142585,0,0.011142585,0
IM 339,403,0.3,right,MEA,MEA,WT,mPFF,M,pSyn,0.006587523,0,0.006587523,0
IM 342,403,0.3,right,MEA,MEA,WT,mPFF,F,pSyn,0.005226495,0,0.005226495,0
IM 335,63,0.3,right,MEZ,PVHd,WT,mPFF,F,pSyn,0,0,0,0
IM 339,63,0.3,right,MEZ,PVHd,WT,mPFF,M,pSyn,7.23E-05,0,7.23E-05,0
IM 342,63,0.3,right,MEZ,PVHd,WT,mPFF,F,pSyn,0.000296254,0,0.000296254,0
IM 335,54,0.3,right,mfb,mfb,WT,mPFF,F,pSyn,0,0,0,0
IM 339,54,0.3,right,mfb,mfb,WT,mPFF,M,pSyn,0.011488885,0,0.011488885,0
IM 342,54,0.3,right,mfb,mfb,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(1088, 1079, 1072)",0.3,right,MG,"c(""MGm"", ""MGv"", ""MGd"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(1079, 1072, 1088)",0.3,right,MG,"c(""MGv"", ""MGd"", ""MGm"")",WT,mPFF,F,pSyn,0,0,0,0
IM 339,"c(1079, 1088, 1072)",0.3,right,MG,"c(""MGv"", ""MGm"", ""MGd"")",WT,mPFF,M,pSyn,0.000168813,0,0.000168813,0
IM 342,"c(1079, 1072, 1088)",0.3,right,MG,"c(""MGv"", ""MGd"", ""MGm"")",WT,mPFF,F,pSyn,0,0,0,0
IM 332,483,0.3,right,MH,MH,WT,mPFF,M,pSyn,0,0,0,0
IM 335,483,0.3,right,MH,MH,WT,mPFF,F,pSyn,0.00047069,0,0.00047069,0
IM 339,483,0.3,right,MH,MH,WT,mPFF,M,pSyn,0,0,0,0
IM 342,483,0.3,right,MH,MH,WT,mPFF,F,pSyn,0,0,0,0
IM 332,697,0.3,right,ml,ml,WT,mPFF,M,pSyn,0,0,0,0
IM 335,697,0.3,right,ml,ml,WT,mPFF,F,pSyn,0.000406383,0,0.000406383,0
IM 339,697,0.3,right,ml,ml,WT,mPFF,M,pSyn,0.000376844,0,0.000376844,0
IM 342,697,0.3,right,ml,ml,WT,mPFF,F,pSyn,0.001750036,0,0.001750036,0
IM 332,62,0.3,right,mlf,mlf,WT,mPFF,M,pSyn,0,0,0,0
IM 335,62,0.3,right,mlf,mlf,WT,mPFF,F,pSyn,0,0,0,0
IM 339,62,0.3,right,mlf,mlf,WT,mPFF,M,pSyn,0,0,0,0
IM 342,62,0.3,right,mlf,mlf,WT,mPFF,F,pSyn,0,0,0,0
