,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1928,IM 61,"c(527, 600, 678, 252, 156, 243)",6,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT10,50600.62705,4.704155899
1929,IM 62,"c(527, 600, 678, 252, 156, 243)",6,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT10,40614.98927,4.608686343
1930,IM 63,"c(527, 600, 678, 252, 156, 243)",6,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT10,61231.08956,4.786971988
1931,IM 64,"c(527, 600, 678, 252, 156, 243)",6,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT10,68396.20437,4.835032001
1932,IM57,"c(527, 600, 678, 252, 156, 243)",6,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT10,62620.37442,4.79671566
1933,IM 58,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,64929.53784,4.812442312
1934,IM 59,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,82314.68878,4.915477341
1935,IM 60,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,78465.90949,4.894681013
1936,IM 61,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,77564.83791,4.889664889
1937,IM 62,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,85481.57716,4.931872526
1938,IM 63,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,56635.90697,4.75309186
1939,IM 64,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,64405.77331,4.808924799
1940,IM57,"c(735, 251, 816, 847, 954, 1005)",6,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT10,72792.49921,4.86208663
1941,IM 58,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,41317.99067,4.616139193
1942,IM 59,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,32817.08284,4.516099973
1943,IM 60,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,40925.49236,4.611993913
1944,IM 61,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,48786.90763,4.688303291
1945,IM 62,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,29337.11157,4.467417353
1946,IM 63,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,31081.75002,4.492505463
1947,IM 64,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,29882.67986,4.475419542
1948,IM57,"c(696, 643, 759, 791, 249, 456)",6,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT10,41030.3964,4.613105713
1949,IM 58,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,50694.01242,4.704956667
1950,IM 59,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,44873.54765,4.651990406
1951,IM 60,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,51095.76931,4.708384942
1952,IM 61,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,45468.19091,4.657707675
1953,IM 62,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,41060.43122,4.613423506
1954,IM 63,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,40837.77803,4.611062104
1955,IM 64,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,48861.75686,4.688969078
1956,IM57,"c(959, 755, 990, 1023, 520, 598)",6,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT10,53086.21509,4.724981762
1957,IM 58,263,6,right,AVP,AVP,WT,mPFF,F,pSyn,263,WT10,95919.60993,4.981907404
1958,IM 60,263,6,right,AVP,AVP,WT,mPFF,F,pSyn,263,WT10,69721.51133,4.843366793
1959,IM 62,263,6,right,AVP,AVP,WT,mPFF,M,pSyn,263,WT10,98560.16865,4.993701438
1960,IM 64,263,6,right,AVP,AVP,WT,mPFF,M,pSyn,263,WT10,46493.00607,4.667387627
1961,IM 58,272,6,right,AVPV,AVPV,WT,mPFF,F,pSyn,272,WT10,129930.9457,5.1137126
1962,IM 60,272,6,right,AVPV,AVPV,WT,mPFF,F,pSyn,272,WT10,81831.03699,4.912918055
1963,IM 62,272,6,right,AVPV,AVPV,WT,mPFF,M,pSyn,272,WT10,130621.9103,5.116016031
1964,IM 64,272,6,right,AVPV,AVPV,WT,mPFF,M,pSyn,272,WT10,75363.66306,4.877161999
1965,IM 59,292,6,right,BA,BA,WT,mPFF,F,pSyn,292,WT10,28225.3337,4.450639085
1966,IM 60,292,6,right,BA,BA,WT,mPFF,F,pSyn,292,WT10,23188.4374,4.365271484
1967,IM 62,292,6,right,BA,BA,WT,mPFF,M,pSyn,292,WT10,43632.39933,4.639809095
1968,IM 63,292,6,right,BA,BA,WT,mPFF,M,pSyn,292,WT10,33834.84604,4.529364205
1969,IM 58,482,6,right,bic,bic,WT,mPFF,F,pSyn,482,WT10,60130.91947,4.779097845
1970,IM 59,482,6,right,bic,bic,WT,mPFF,F,pSyn,482,WT10,65012.70566,4.812998241
1971,IM 60,482,6,right,bic,bic,WT,mPFF,F,pSyn,482,WT10,60675.1546,4.783010892
1972,IM 61,482,6,right,bic,bic,WT,mPFF,M,pSyn,482,WT10,72053.2955,4.857653849
1973,IM 63,482,6,right,bic,bic,WT,mPFF,M,pSyn,482,WT10,65828.3954,4.818413269
1974,IM 64,482,6,right,bic,bic,WT,mPFF,M,pSyn,482,WT10,63642.07719,4.803744346
1975,IM57,482,6,right,bic,bic,WT,mPFF,F,pSyn,482,WT10,63022.35019,4.799494595
1976,IM 58,"c(303, 451, 311)",6,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,F,pSyn,"c(303, 451, 311)",WT10,161043.2164,5.206942436
1977,IM 59,"c(303, 311, 451)",6,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,F,pSyn,"c(303, 311, 451)",WT10,144899.3768,5.161066518
1978,IM 60,"c(303, 451, 311)",6,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,F,pSyn,"c(303, 451, 311)",WT10,158279.2915,5.199424098
1979,IM 61,"c(303, 311, 451)",6,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",WT10,144955.4268,5.161234479
1980,IM 62,"c(303, 311, 451)",6,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",WT10,161333.1119,5.207723511
1981,IM 63,"c(303, 451, 311)",6,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,M,pSyn,"c(303, 451, 311)",WT10,150053.2922,5.176245528
1982,IM 64,"c(303, 451, 311)",6,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,M,pSyn,"c(303, 451, 311)",WT10,133812.505,5.126496701
1983,IM57,"c(303, 311, 451)",6,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,F,pSyn,"c(303, 311, 451)",WT10,131215.1878,5.117984107
1984,IM 58,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT10,194544.6342,5.289019257
1985,IM 59,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT10,155874.9077,5.192776209
1986,IM 60,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT10,185624.4347,5.268635144
1987,IM 61,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT10,216965.096,5.336389873
1988,IM 62,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT10,186592.2586,5.270893622
1989,IM 63,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT10,213776.7676,5.329960506
1990,IM 64,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT10,199071.6693,5.299009458
1991,IM57,"c(327, 334)",6,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT10,165851.4669,5.219719317
1992,IM 58,916,6,right,bsc,bsc,WT,mPFF,F,pSyn,916,WT10,48915.82053,4.689449343
1993,IM 59,916,6,right,bsc,bsc,WT,mPFF,F,pSyn,916,WT10,34250.57409,4.534667855
1994,IM 60,916,6,right,bsc,bsc,WT,mPFF,F,pSyn,916,WT10,72623.0306,4.861074368
1995,IM 61,916,6,right,bsc,bsc,WT,mPFF,M,pSyn,916,WT10,61686.26215,4.790188455
1996,IM 62,916,6,right,bsc,bsc,WT,mPFF,M,pSyn,916,WT10,60322.54291,4.780479641
1997,IM 63,916,6,right,bsc,bsc,WT,mPFF,M,pSyn,916,WT10,23218.67238,4.365837384
1998,IM 64,916,6,right,bsc,bsc,WT,mPFF,M,pSyn,916,WT10,50768.54663,4.705594731
1999,IM57,916,6,right,bsc,bsc,WT,mPFF,F,pSyn,916,WT10,65609.17857,4.8169646
2000,IM 58,351,6,right,BST,BST,WT,mPFF,F,pSyn,351,WT10,368010.2963,5.56585997
2001,IM 60,351,6,right,BST,BST,WT,mPFF,F,pSyn,351,WT10,338332.8076,5.529344113
2002,IM 62,351,6,right,BST,BST,WT,mPFF,M,pSyn,351,WT10,329325.5434,5.517625417
2003,IM 64,351,6,right,BST,BST,WT,mPFF,M,pSyn,351,WT10,200969.7682,5.303130732
2004,IM 58,382,6,right,CA1,CA1,WT,mPFF,F,pSyn,382,WT10,1272755.504,6.104744984
2005,IM 59,382,6,right,CA1,CA1,WT,mPFF,F,pSyn,382,WT10,1087988.675,6.036624375
2006,IM 60,382,6,right,CA1,CA1,WT,mPFF,F,pSyn,382,WT10,1275288.541,6.105608457
2007,IM 61,382,6,right,CA1,CA1,WT,mPFF,M,pSyn,382,WT10,1216100.746,6.084969555
2008,IM 62,382,6,right,CA1,CA1,WT,mPFF,M,pSyn,382,WT10,1137454.37,6.055933983
2009,IM 63,382,6,right,CA1,CA1,WT,mPFF,M,pSyn,382,WT10,993244.5925,5.997056209
2010,IM 64,382,6,right,CA1,CA1,WT,mPFF,M,pSyn,382,WT10,1279602.927,6.107075225
2011,IM57,382,6,right,CA1,CA1,WT,mPFF,F,pSyn,382,WT10,1114940.617,6.047251737
2012,IM 58,423,6,right,CA2,CA2,WT,mPFF,F,pSyn,423,WT10,59236.57873,4.772589968
2013,IM 59,423,6,right,CA2,CA2,WT,mPFF,F,pSyn,423,WT10,73200.58307,4.86451454
2014,IM 60,423,6,right,CA2,CA2,WT,mPFF,F,pSyn,423,WT10,77264.73206,4.887981303
2015,IM 61,423,6,right,CA2,CA2,WT,mPFF,M,pSyn,423,WT10,74139.48395,4.870049559
2016,IM 62,423,6,right,CA2,CA2,WT,mPFF,M,pSyn,423,WT10,82094.31672,4.914313093
2017,IM 63,423,6,right,CA2,CA2,WT,mPFF,M,pSyn,423,WT10,65963.94953,4.819306651
2018,IM 64,423,6,right,CA2,CA2,WT,mPFF,M,pSyn,423,WT10,78067.42687,4.892469865
2019,IM57,423,6,right,CA2,CA2,WT,mPFF,F,pSyn,423,WT10,98361.48532,4.992825078
2020,IM 58,463,6,right,CA3,CA3,WT,mPFF,F,pSyn,463,WT10,785585.503,5.89519346
2021,IM 59,463,6,right,CA3,CA3,WT,mPFF,F,pSyn,463,WT10,788909.027,5.897026925
2022,IM 60,463,6,right,CA3,CA3,WT,mPFF,F,pSyn,463,WT10,837750.7215,5.923114811
2023,IM 61,463,6,right,CA3,CA3,WT,mPFF,M,pSyn,463,WT10,857703.5517,5.933337208
2024,IM 62,463,6,right,CA3,CA3,WT,mPFF,M,pSyn,463,WT10,893350.2408,5.951021759
2025,IM 63,463,6,right,CA3,CA3,WT,mPFF,M,pSyn,463,WT10,750617.1457,5.87541848
2026,IM 64,463,6,right,CA3,CA3,WT,mPFF,M,pSyn,463,WT10,842662.2127,5.925653519
2027,IM57,463,6,right,CA3,CA3,WT,mPFF,F,pSyn,463,WT10,894351.1337,5.951508062
2028,IM 58,512,6,right,CB,CB,WT,mPFF,F,pSyn,512,WT10,23529.49023,4.371612518
2029,IM 59,512,6,right,CB,CB,WT,mPFF,F,pSyn,512,WT10,36040.58656,4.556791851
2030,IM 60,512,6,right,CB,CB,WT,mPFF,F,pSyn,512,WT10,30072.36407,4.478167571
2031,IM 61,512,6,right,CB,CB,WT,mPFF,M,pSyn,512,WT10,41854.18505,4.62173889
2032,IM 63,512,6,right,CB,CB,WT,mPFF,M,pSyn,512,WT10,19810.13952,4.296887535
2033,IM 64,512,6,right,CB,CB,WT,mPFF,M,pSyn,512,WT10,31318.66813,4.495803285
2034,IM57,512,6,right,CB,CB,WT,mPFF,F,pSyn,512,WT10,31872.25181,4.503412748
2035,IM 58,"c(484682516, 964, 986, 971)",6,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,F,pSyn,"c(484682516, 964, 986, 971)",WT10,241670.5423,5.383223717
2036,IM 59,"c(964, 484682516, 971, 986)",6,right,cc,"c(""ee"", ""ccb"", ""fp"", ""ccs"")",WT,mPFF,F,pSyn,"c(964, 484682516, 971, 986)",WT10,206502.6109,5.314925547
2037,IM 60,"c(484682516, 964, 986, 971)",6,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,F,pSyn,"c(484682516, 964, 986, 971)",WT10,239141.8521,5.378655588
2038,IM 61,"c(484682516, 964, 986, 971)",6,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(484682516, 964, 986, 971)",WT10,210641.3135,5.323543554
2039,IM 62,"c(484682516, 964, 986, 971)",6,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(484682516, 964, 986, 971)",WT10,255851.7783,5.40798844
2040,IM 63,"c(964, 484682516, 986, 971)",6,right,cc,"c(""ee"", ""ccb"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(964, 484682516, 986, 971)",WT10,228651.0036,5.359173112
2041,IM 64,"c(484682516, 964, 986, 971)",6,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(484682516, 964, 986, 971)",WT10,248445.3423,5.395230859
2042,IM57,"c(964, 484682516, 986, 971)",6,right,cc,"c(""ee"", ""ccb"", ""ccs"", ""fp"")",WT,mPFF,F,pSyn,"c(964, 484682516, 986, 971)",WT10,211578.1795,5.325470876
2043,IM 61,1108,6,right,ccg,ccg,WT,mPFF,M,pSyn,1108,WT10,548759.109,5.739381742
2044,IM 58,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",WT10,107927.2034,5.033130924
2045,IM 59,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",WT10,101340.4004,5.005782616
2046,IM 60,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",WT10,85537.02845,4.932154159
2047,IM 61,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",WT10,87810.9692,4.943548771
2048,IM 62,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",WT10,120225.4608,5.07999645
2049,IM 63,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",WT10,113709.589,5.05579709
2050,IM 64,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",WT10,100906.6237,5.003919675
2051,IM57,"c(544, 551, 559)",6,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",WT10,92447.76841,4.965896432
2052,IM 58,940,6,right,cing,cing,WT,mPFF,F,pSyn,940,WT10,84423.90096,4.926465416
2053,IM 59,940,6,right,cing,cing,WT,mPFF,F,pSyn,940,WT10,92976.29975,4.968372258
2054,IM 60,940,6,right,cing,cing,WT,mPFF,F,pSyn,940,WT10,82665.2454,4.917322959
2055,IM 61,940,6,right,cing,cing,WT,mPFF,M,pSyn,940,WT10,87962.27117,4.944296434
2056,IM 62,940,6,right,cing,cing,WT,mPFF,M,pSyn,940,WT10,90221.82338,4.9553116
2057,IM 63,940,6,right,cing,cing,WT,mPFF,M,pSyn,940,WT10,99631.50582,4.998396694
2058,IM 64,940,6,right,cing,cing,WT,mPFF,M,pSyn,940,WT10,86065.24097,4.934827789
2059,IM57,940,6,right,cing,cing,WT,mPFF,F,pSyn,940,WT10,86878.81627,4.938913895
2060,IM 58,575,6,right,CL,CL,WT,mPFF,F,pSyn,575,WT10,141445.1292,5.150587997
2061,IM 59,575,6,right,CL,CL,WT,mPFF,F,pSyn,575,WT10,150311.6118,5.176992532
2062,IM 60,575,6,right,CL,CL,WT,mPFF,F,pSyn,575,WT10,114410.2106,5.058464785
2063,IM 61,575,6,right,CL,CL,WT,mPFF,M,pSyn,575,WT10,154789.9766,5.189742834
2064,IM 62,575,6,right,CL,CL,WT,mPFF,M,pSyn,575,WT10,147735.1522,5.169483844
2065,IM 63,575,6,right,CL,CL,WT,mPFF,M,pSyn,575,WT10,135016.6176,5.130387224
2066,IM 64,575,6,right,CL,CL,WT,mPFF,M,pSyn,575,WT10,141885.917,5.151939291
2067,IM57,575,6,right,CL,CL,WT,mPFF,F,pSyn,575,WT10,150069.6925,5.176292993
2068,IM 58,583,6,right,CLA,CLA,WT,mPFF,F,pSyn,583,WT10,49297.32941,4.692823393
2069,IM 60,583,6,right,CLA,CLA,WT,mPFF,F,pSyn,583,WT10,34493.80034,4.537741045
2070,IM 61,583,6,right,CLA,CLA,WT,mPFF,M,pSyn,583,WT10,71725.14231,4.855671419
2071,IM 62,583,6,right,CLA,CLA,WT,mPFF,M,pSyn,583,WT10,26947.76221,4.430522707
2072,IM 63,583,6,right,CLA,CLA,WT,mPFF,M,pSyn,583,WT10,4451.953426,3.648550613
2073,IM 64,583,6,right,CLA,CLA,WT,mPFF,M,pSyn,583,WT10,35994.58534,4.556237175
2074,IM 59,591,6,right,CLI,CLI,WT,mPFF,F,pSyn,591,WT10,40110.47504,4.603257806
2075,IM 60,591,6,right,CLI,CLI,WT,mPFF,F,pSyn,591,WT10,33162.71602,4.520650092
2076,IM 61,591,6,right,CLI,CLI,WT,mPFF,M,pSyn,591,WT10,46260.84878,4.665213597
2077,IM 63,591,6,right,CLI,CLI,WT,mPFF,M,pSyn,591,WT10,15639.95467,4.19423549
2078,IM 58,599,6,right,CM,CM,WT,mPFF,F,pSyn,599,WT10,92403.2303,4.965687154
2079,IM 59,599,6,right,CM,CM,WT,mPFF,F,pSyn,599,WT10,64994.33612,4.812875512
2080,IM 60,599,6,right,CM,CM,WT,mPFF,F,pSyn,599,WT10,57467.94703,4.759425683
2081,IM 61,599,6,right,CM,CM,WT,mPFF,M,pSyn,599,WT10,62044.49357,4.792703244
2082,IM 62,599,6,right,CM,CM,WT,mPFF,M,pSyn,599,WT10,85913.46526,4.934061236
2083,IM 63,599,6,right,CM,CM,WT,mPFF,M,pSyn,599,WT10,73357.27872,4.865443212
2084,IM 64,599,6,right,CM,CM,WT,mPFF,M,pSyn,599,WT10,44315.8826,4.646559403
2085,IM57,599,6,right,CM,CM,WT,mPFF,F,pSyn,599,WT10,69147.88385,4.839778894
2086,IM 58,639,6,right,COA,COAa,WT,mPFF,F,pSyn,639,WT10,201307.5369,5.303860035
2087,IM 59,639,6,right,COA,COAa,WT,mPFF,F,pSyn,639,WT10,184096.6012,5.265045771
2088,IM 60,639,6,right,COA,COAa,WT,mPFF,F,pSyn,639,WT10,241060.9413,5.382126848
2089,IM 61,639,6,right,COA,COAa,WT,mPFF,M,pSyn,639,WT10,175159.1846,5.243432915
2090,IM 62,639,6,right,COA,COAa,WT,mPFF,M,pSyn,639,WT10,277668.6271,5.443526813
2091,IM 63,639,6,right,COA,COAa,WT,mPFF,M,pSyn,639,WT10,214110.3968,5.330637756
2092,IM 64,639,6,right,COA,COAa,WT,mPFF,M,pSyn,639,WT10,206943.82,5.315852461
2093,IM57,639,6,right,COA,COAa,WT,mPFF,F,pSyn,639,WT10,161765.6538,5.208886317
2094,IM 58,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",WT10,214061.078,5.330537708
2095,IM 59,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",WT10,131541.8249,5.119063863
2096,IM 60,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",WT10,233130.8404,5.367599729
2097,IM 61,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",WT10,216732.4765,5.335923994
2098,IM 62,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",WT10,232079.9216,5.365637569
2099,IM 63,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",WT10,201860.3059,5.305050927
2100,IM 64,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",WT10,200599.7692,5.302330429
2101,IM57,"c(655, 663)",6,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",WT10,202632.3408,5.306708761
