,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1609,IM 136,614,0.5,left,TU,TU,WT,mPFF,F,pSyn,614,None,236167.6739,5.373220452
1610,IM 137,614,0.5,left,TU,TU,WT,mPFF,M,pSyn,614,None,168382.1801,5.226296128
1611,IM 138,614,0.5,left,TU,TU,WT,mPFF,M,pSyn,614,None,147040.6433,5.167437394
1612,IM 139,614,0.5,left,TU,TU,WT,mPFF,M,pSyn,614,None,156021.0665,5.193183242
1613,IM 140,614,0.5,left,TU,TU,WT,mPFF,M,pSyn,614,None,146124.3308,5.164722535
1614,IM 133,629,0.5,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,237679.063,5.375990927
1615,IM 134,629,0.5,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,207804.6911,5.317655347
1616,IM 135,629,0.5,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,194056.2252,5.287927579
1617,IM 136,629,0.5,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,317604.8028,5.501887061
1618,IM 137,629,0.5,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,223594.5087,5.349461133
1619,IM 138,629,0.5,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,231979.076,5.365448814
1620,IM 139,629,0.5,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,248510.0089,5.395343885
1621,IM 140,629,0.5,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,150513.6239,5.177575812
1622,IM 133,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,88656.5071,4.947710617
1623,IM 134,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,68585.3189,4.836231162
1624,IM 135,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,58506.80006,4.767206346
1625,IM 136,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,70281.17716,4.846839027
1626,IM 137,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,49644.49478,4.695871095
1627,IM 138,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,84078.55909,4.92468526
1628,IM 139,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,67055.80205,4.826436361
1629,IM 140,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.5,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,80035.3304,4.903281742
1630,IM 133,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,F,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,67091.55233,4.826667841
1631,IM 134,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,F,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,57633.29886,4.760673479
1632,IM 135,"c(1074, 905)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"")",WT,mPFF,F,pSyn,"c(1074, 905)",None,5350.391474,3.72838556
1633,IM 136,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,F,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,52580.65555,4.720825996
1634,IM 137,1074,0.5,left,VISal,VISal1,WT,mPFF,M,pSyn,1074,None,1487.547881,3.172470957
1635,IM 138,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,67049.39043,4.826394834
1636,IM 139,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,50175.47289,4.700491474
1637,IM 140,"c(1074, 905, 1114, 233, 601, 649)",0.5,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,59427.37082,4.773986517
1638,IM 133,"c(281, 1066, 401, 433)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433)",None,9197.58113,3.963673628
1639,IM 134,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,37719.8525,4.576569986
1640,IM 135,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,46657.11847,4.668917913
1641,IM 136,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,41726.27588,4.620409625
1642,IM 137,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,39199.74074,4.593283195
1643,IM 138,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,21892.05734,4.340286577
1644,IM 139,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,39139.31528,4.592613224
1645,IM 140,"c(281, 1066, 401, 433, 1046, 441)",0.5,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,19346.4904,4.286602192
1646,IM 133,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,88325.88984,4.946088022
1647,IM 134,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,115882.2169,5.064016795
1648,IM 135,"c(1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(1106, 1010, 1058, 857, 849)",None,98485.81196,4.99337367
1649,IM 136,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,120647.5984,5.081518681
1650,IM 137,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,130655.5278,5.116127789
1651,IM 138,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,106740.9717,5.028331152
1652,IM 139,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,101276.8326,5.005510111
1653,IM 140,"c(897, 1106, 1010, 1058, 857, 849)",0.5,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,112281.5537,5.050308414
1654,IM 133,"c(421, 973, 573, 613, 74, 121)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"", ""VISl6a"", ""VISl6b"")",WT,mPFF,F,pSyn,"c(421, 973, 573, 613, 74, 121)",None,32865.44966,4.516739579
1655,IM 134,"c(421, 973, 573, 613, 74, 121)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"", ""VISl6a"", ""VISl6b"")",WT,mPFF,F,pSyn,"c(421, 973, 573, 613, 74, 121)",None,19066.91443,4.280280418
1656,IM 135,"c(421, 973, 573, 613, 74, 121)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"", ""VISl6a"", ""VISl6b"")",WT,mPFF,F,pSyn,"c(421, 973, 573, 613, 74, 121)",None,34509.77268,4.537942099
1657,IM 136,"c(421, 973)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"")",WT,mPFF,F,pSyn,"c(421, 973)",None,7787.220474,3.891382471
1658,IM 137,"c(421, 973, 573, 613, 74, 121)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"", ""VISl6a"", ""VISl6b"")",WT,mPFF,M,pSyn,"c(421, 973, 573, 613, 74, 121)",None,38577.94957,4.586339141
1659,IM 138,"c(421, 973)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"")",WT,mPFF,M,pSyn,"c(421, 973)",None,16026.273,4.204832537
1660,IM 139,"c(421, 973)",0.5,left,VISl,"c(""VISl1"", ""VISl2/3"")",WT,mPFF,M,pSyn,"c(421, 973)",None,5603.642566,3.748470426
1661,IM 140,421,0.5,left,VISl,VISl1,WT,mPFF,M,pSyn,421,None,4333.727145,3.636861565
1662,IM 133,"c(312782578, 312782582, 312782586, 312782590)",0.5,left,VISli,"c(""VISli1"", ""VISli2/3"", ""VISli4"", ""VISli5"")",WT,mPFF,F,pSyn,"c(312782578, 312782582, 312782586, 312782590)",None,18426.51923,4.265443305
1663,IM 135,"c(312782578, 312782582, 312782586, 312782590, 312782594, 312782598)",0.5,left,VISli,"c(""VISli1"", ""VISli2/3"", ""VISli4"", ""VISli5"", ""VISli6a"", ""VISli6b"")",WT,mPFF,F,pSyn,"c(312782578, 312782582, 312782586, 312782590, 312782594, 312782598)",None,14759.70062,4.169077549
1664,IM 137,"c(312782578, 312782582, 312782586, 312782590, 312782594, 312782598)",0.5,left,VISli,"c(""VISli1"", ""VISli2/3"", ""VISli4"", ""VISli5"", ""VISli6a"", ""VISli6b"")",WT,mPFF,M,pSyn,"c(312782578, 312782582, 312782586, 312782590, 312782594, 312782598)",None,17602.64993,4.245578052
1665,IM 133,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,161356.7137,5.20778704
1666,IM 134,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,166380.7196,5.221102998
1667,IM 135,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,148087.9508,5.170519723
1668,IM 136,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,130028.6591,5.114039084
1669,IM 137,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,146370.6502,5.165454002
1670,IM 138,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,152254.4248,5.182569923
1671,IM 139,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,122369.3476,5.087672645
1672,IM 140,"c(593, 821, 721, 778, 33, 305)",0.5,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,129547.7968,5.112430032
1673,IM 133,"c(377, 393)",0.5,left,VISpl,"c(""VISpl6a"", ""VISpl6b"")",WT,mPFF,F,pSyn,"c(377, 393)",None,5788.435361,3.762561189
1674,IM 134,"c(269, 869, 902, 377, 393)",0.5,left,VISpl,"c(""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"", ""VISpl6b"")",WT,mPFF,F,pSyn,"c(269, 869, 902, 377, 393)",None,49775.18337,4.697012869
1675,IM 135,"c(750, 269, 869, 902, 377)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,F,pSyn,"c(750, 269, 869, 902, 377)",None,51014.49973,4.707693632
1676,IM 136,"c(750, 269, 869, 902, 377)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,F,pSyn,"c(750, 269, 869, 902, 377)",None,85614.92684,4.93254949
1677,IM 137,"c(750, 269, 869, 902)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902)",None,122933.1517,5.089669016
1678,IM 138,"c(750, 269, 869, 902, 377)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902, 377)",None,79271.41863,4.89911663
1679,IM 139,"c(750, 269, 869, 902, 377)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902, 377)",None,73893.3666,4.868605454
1680,IM 140,"c(750, 269, 869, 902, 377)",0.5,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902, 377)",None,85446.65354,4.931695059
1681,IM 133,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,39469.60142,4.596262741
1682,IM 134,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,37501.53951,4.574049097
1683,IM 135,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,26444.46361,4.422334762
1684,IM 136,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,52519.01352,4.72031656
1685,IM 137,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,20329.82104,4.308133556
1686,IM 138,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,34898.35382,4.542804942
1687,IM 139,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,52189.8167,4.717585772
1688,IM 140,"c(805, 41, 501, 565, 257, 469)",0.5,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,51243.12859,4.709635637
1689,IM 133,"c(312782632, 312782636, 312782640, 312782644, 312782648, 312782652)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor4"", ""VISpor5"", ""VISpor6a"", ""VISpor6b"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782640, 312782644, 312782648, 312782652)",None,81938.51833,4.913488107
1690,IM 134,"c(312782632, 312782636, 312782640, 312782644, 312782648)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor4"", ""VISpor5"", ""VISpor6a"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782640, 312782644, 312782648)",None,129431.4559,5.112039836
1691,IM 135,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782644)",None,128345.4105,5.108380343
1692,IM 136,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782644)",None,128303.7278,5.108239275
1693,IM 137,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782644)",None,97491.33422,4.988966014
1694,IM 138,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782644)",None,160914.2045,5.206594383
1695,IM 139,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782644)",None,90031.85716,4.954396209
1696,IM 140,"c(312782632, 312782636, 312782644)",0.5,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782644)",None,99675.72433,4.9985894
1697,IM 133,"c(312782604, 312782608)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"")",WT,mPFF,F,pSyn,"c(312782604, 312782608)",None,1415.012481,3.150760274
1698,IM 134,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,26990.94991,4.431218169
1699,IM 135,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,42255.50352,4.625883281
1700,IM 136,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,25356.93183,4.404096703
1701,IM 137,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,30249.13327,4.480712935
1702,IM 138,"c(312782604, 312782608, 312782612, 312782616, 312782620)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620)",None,12005.32177,4.079373805
1703,IM 139,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,25775.77484,4.411211729
1704,IM 140,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",0.5,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,12595.38325,4.100211387
1705,IM 133,685,0.5,left,VM,VM,WT,mPFF,F,pSyn,685,None,261024.8207,5.416681806
1706,IM 134,685,0.5,left,VM,VM,WT,mPFF,F,pSyn,685,None,156017.0054,5.193171938
1707,IM 135,685,0.5,left,VM,VM,WT,mPFF,F,pSyn,685,None,334359.7871,5.52421404
1708,IM 136,685,0.5,left,VM,VM,WT,mPFF,F,pSyn,685,None,284319.1429,5.453806101
1709,IM 137,685,0.5,left,VM,VM,WT,mPFF,M,pSyn,685,None,237177.5612,5.375073599
1710,IM 138,685,0.5,left,VM,VM,WT,mPFF,M,pSyn,685,None,241447.8628,5.382823365
1711,IM 139,685,0.5,left,VM,VM,WT,mPFF,M,pSyn,685,None,241249.7182,5.382466815
1712,IM 140,685,0.5,left,VM,VM,WT,mPFF,M,pSyn,685,None,233201.235,5.367730846
1713,IM 133,693,0.5,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,168911.1942,5.227658432
1714,IM 134,693,0.5,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,324378.0543,5.511051464
1715,IM 135,693,0.5,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,322515.98,5.508551238
1716,IM 136,693,0.5,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,353346.6538,5.548200983
1717,IM 137,693,0.5,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,169058.1274,5.228036054
1718,IM 138,693,0.5,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,255343.875,5.407125445
1719,IM 139,693,0.5,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,251535.3482,5.400599025
1720,IM 140,693,0.5,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,138519.6959,5.141511529
1721,IM 133,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,77623.54182,4.889993455
1722,IM 134,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,140285.4622,5.147012667
1723,IM 135,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,144237.5361,5.159078295
1724,IM 136,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,161876.2038,5.209183011
1725,IM 137,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,M,pSyn,"c(725, 741)",None,149155.0135,5.173637856
1726,IM 138,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,M,pSyn,"c(725, 741)",None,125349.6832,5.098123241
1727,IM 139,"c(725, 741)",0.5,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,M,pSyn,"c(725, 741)",None,165371.8296,5.218461531
