,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1317,IM 56,"c(1074, 905, 1114, 233, 601, 649)",9,left,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,75604.27403,4.878546348
1318,IM 50,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,64813.77662,4.811667328
1319,IM 51,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,51903.25763,4.715194617
1320,IM 52,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,49267.32957,4.692559023
1321,IM 53,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,50771.00755,4.705615782
1322,IM 54,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,52213.31982,4.717781307
1323,IM 55,"c(281, 1066, 401, 433, 1046, 441)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,16533.81703,4.218373127
1324,IM 56,"c(281, 1066, 401, 433)",9,left,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433)",None,9433.856071,3.974689247
1325,IM 50,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,50084.70679,4.699705136
1326,IM 51,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,82379.90821,4.915821304
1327,IM 52,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,77661.31238,4.890204725
1328,IM 53,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,78415.29012,4.894400754
1329,IM 54,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,76737.14157,4.885005618
1330,IM 55,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,74115.25647,4.869907616
1331,IM 56,"c(897, 1106, 1010, 1058, 857, 849)",9,left,VISC,"c(""VISC1"", ""VISC2/3"", ""VISC4"", ""VISC5"", ""VISC6a"", ""VISC6b"")",WT,mPFF,M,pSyn,"c(897, 1106, 1010, 1058, 857, 849)",None,90718.52457,4.957695978
1332,IM 51,"c(421, 973)",9,left,VISl,"c(""VISl1"", ""VISl2/3"")",WT,mPFF,F,pSyn,"c(421, 973)",None,11763.50784,4.070536847
1333,IM 52,"c(74, 121)",9,left,VISl,"c(""VISl6a"", ""VISl6b"")",WT,mPFF,F,pSyn,"c(74, 121)",None,2196.82331,3.34179513
1334,IM 53,"c(421, 973, 573, 613)",9,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"")",WT,mPFF,M,pSyn,"c(421, 973, 573, 613)",None,31583.39089,4.499458756
1335,IM 54,421,9,left,VISl,VISl1,WT,mPFF,M,pSyn,421,None,10311.9546,4.013340993
1336,IM 55,"c(421, 973, 573, 613, 74, 121)",9,left,VISl,"c(""VISl1"", ""VISl2/3"", ""VISl4"", ""VISl5"", ""VISl6a"", ""VISl6b"")",WT,mPFF,M,pSyn,"c(421, 973, 573, 613, 74, 121)",None,47614.6751,4.677740825
1337,IM 56,"c(74, 121, 421, 973, 573)",9,left,VISl,"c(""VISl6a"", ""VISl6b"", ""VISl1"", ""VISl2/3"", ""VISl4"")",WT,mPFF,M,pSyn,"c(74, 121, 421, 973, 573)",None,14604.03592,4.164472893
1338,IM 55,"c(312782594, 312782598)",9,left,VISli,"c(""VISli6a"", ""VISli6b"")",WT,mPFF,M,pSyn,"c(312782594, 312782598)",None,1312.50253,3.118100153
1339,IM 50,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,90780.45849,4.957992372
1340,IM 51,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,106522.5426,5.027441524
1341,IM 52,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,F,pSyn,"c(593, 821, 721, 778, 33, 305)",None,129468.8789,5.112165387
1342,IM 53,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,148892.0488,5.172871506
1343,IM 54,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,154015.408,5.187564171
1344,IM 55,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,176531.5902,5.246822433
1345,IM 56,"c(593, 821, 721, 778, 33, 305)",9,left,VISp,"c(""VISp1"", ""VISp2/3"", ""VISp4"", ""VISp5"", ""VISp6a"", ""VISp6b"")",WT,mPFF,M,pSyn,"c(593, 821, 721, 778, 33, 305)",None,163006.5444,5.212205041
1346,IM 51,"c(750, 269, 869, 902, 377)",9,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,F,pSyn,"c(750, 269, 869, 902, 377)",None,72895.17973,4.862698811
1347,IM 52,"c(750, 269, 869, 902)",9,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"")",WT,mPFF,F,pSyn,"c(750, 269, 869, 902)",None,112787.0366,5.052259186
1348,IM 53,"c(269, 869, 902, 377, 393)",9,left,VISpl,"c(""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"", ""VISpl6b"")",WT,mPFF,M,pSyn,"c(269, 869, 902, 377, 393)",None,50944.9354,4.707101016
1349,IM 54,"c(750, 269, 869, 902, 377)",9,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902, 377)",None,92090.238,4.964213595
1350,IM 56,"c(750, 269, 869, 902, 377)",9,left,VISpl,"c(""VISpl1"", ""VISpl2/3"", ""VISpl4"", ""VISpl5"", ""VISpl6a"")",WT,mPFF,M,pSyn,"c(750, 269, 869, 902, 377)",None,64851.03525,4.811916913
1351,IM 50,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,42224.85426,4.625568159
1352,IM 51,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,42007.17386,4.623323464
1353,IM 52,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,F,pSyn,"c(805, 41, 501, 565, 257, 469)",None,30688.95592,4.486982114
1354,IM 53,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,50859.92684,4.706375731
1355,IM 54,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,44614.25981,4.649473692
1356,IM 55,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,34489.64981,4.537688785
1357,IM 56,"c(805, 41, 501, 565, 257, 469)",9,left,VISpm,"c(""VISpm1"", ""VISpm2/3"", ""VISpm4"", ""VISpm5"", ""VISpm6a"", ""VISpm6b"")",WT,mPFF,M,pSyn,"c(805, 41, 501, 565, 257, 469)",None,45184.02572,4.654984922
1358,IM 51,"c(312782632, 312782636, 312782644)",9,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782644)",None,101050.4608,5.004538298
1359,IM 52,"c(312782632, 312782636, 312782640, 312782644)",9,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor4"", ""VISpor5"")",WT,mPFF,F,pSyn,"c(312782632, 312782636, 312782640, 312782644)",None,65553.32656,4.816594735
1360,IM 53,"c(312782632, 312782636, 312782640, 312782644, 312782648)",9,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor4"", ""VISpor5"", ""VISpor6a"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782640, 312782644, 312782648)",None,136209.8031,5.134208365
1361,IM 54,"c(312782632, 312782636, 312782644)",9,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor5"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782644)",None,165140.7222,5.217854179
1362,IM 56,"c(312782632, 312782636, 312782640, 312782644, 312782648)",9,left,VISpor,"c(""VISpor1"", ""VISpor2/3"", ""VISpor4"", ""VISpor5"", ""VISpor6a"")",WT,mPFF,M,pSyn,"c(312782632, 312782636, 312782640, 312782644, 312782648)",None,119105.4961,5.075931802
1363,IM 50,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,40975.50591,4.612524324
1364,IM 51,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,43469.58167,4.638185461
1365,IM 52,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,F,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,38306.21409,4.583269232
1366,IM 53,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,21602.73619,4.334508762
1367,IM 54,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"", ""VISrl6a"", ""VISrl6b"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616, 312782620, 312782624)",None,32016.37646,4.505372178
1368,IM 55,"c(312782604, 312782608, 312782612, 312782616)",9,left,VISrl,"c(""VISrl1"", ""VISrl2/3"", ""VISrl4"", ""VISrl5"")",WT,mPFF,M,pSyn,"c(312782604, 312782608, 312782612, 312782616)",None,9477.420117,3.976690133
1369,IM 56,312782604,9,left,VISrl,VISrl1,WT,mPFF,M,pSyn,312782604,None,2491.961981,3.396541414
1370,IM 50,685,9,left,VM,VM,WT,mPFF,F,pSyn,685,None,252304.5493,5.401925081
1371,IM 51,685,9,left,VM,VM,WT,mPFF,F,pSyn,685,None,213384.0794,5.329162014
1372,IM 52,685,9,left,VM,VM,WT,mPFF,F,pSyn,685,None,210339.2422,5.322920305
1373,IM 53,685,9,left,VM,VM,WT,mPFF,M,pSyn,685,None,252177.3488,5.401706075
1374,IM 54,685,9,left,VM,VM,WT,mPFF,M,pSyn,685,None,275118.2528,5.439519405
1375,IM 55,685,9,left,VM,VM,WT,mPFF,M,pSyn,685,None,245821.6767,5.390620177
1376,IM 56,685,9,left,VM,VM,WT,mPFF,M,pSyn,685,None,271457.6265,5.433702048
1377,IM 50,693,9,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,200007.8613,5.301047066
1378,IM 51,693,9,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,161077.8219,5.207035749
1379,IM 52,693,9,left,VMH,VMH,WT,mPFF,F,pSyn,693,None,250216.4769,5.398315905
1380,IM 53,693,9,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,216133.9189,5.334722928
1381,IM 54,693,9,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,213777.5392,5.329962074
1382,IM 55,693,9,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,218484.0255,5.339419689
1383,IM 56,693,9,left,VMH,VMH,WT,mPFF,M,pSyn,693,None,244167.754,5.387688308
1384,IM 50,741,9,left,VP,VPMpc,WT,mPFF,F,pSyn,741,None,2178.61434,3.33818036
1385,IM 51,"c(725, 741)",9,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,144846.3004,5.160907407
1386,IM 52,"c(725, 741)",9,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,F,pSyn,"c(725, 741)",None,140186.8979,5.146707426
1387,IM 53,"c(725, 741)",9,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,M,pSyn,"c(725, 741)",None,107515.0748,5.031469361
1388,IM 54,"c(725, 741)",9,left,VP,"c(""VPLpc"", ""VPMpc"")",WT,mPFF,M,pSyn,"c(725, 741)",None,90594.00641,4.957099466
1389,IM 55,741,9,left,VP,VPMpc,WT,mPFF,M,pSyn,741,None,63064.70208,4.799786349
1390,IM 56,741,9,left,VP,VPMpc,WT,mPFF,M,pSyn,741,None,355.994569,2.551443385
1391,IM 50,718,9,left,VPL,VPL,WT,mPFF,F,pSyn,718,None,183031.0114,5.262524679
1392,IM 51,718,9,left,VPL,VPL,WT,mPFF,F,pSyn,718,None,160437.2094,5.205305099
1393,IM 52,718,9,left,VPL,VPL,WT,mPFF,F,pSyn,718,None,172106.3599,5.235796919
1394,IM 53,718,9,left,VPL,VPL,WT,mPFF,M,pSyn,718,None,213527.3338,5.329453477
1395,IM 54,718,9,left,VPL,VPL,WT,mPFF,M,pSyn,718,None,203266.7508,5.308066345
1396,IM 55,718,9,left,VPL,VPL,WT,mPFF,M,pSyn,718,None,195386.747,5.290895102
1397,IM 56,718,9,left,VPL,VPL,WT,mPFF,M,pSyn,718,None,229619.1314,5.36100807
1398,IM 50,733,9,left,VPM,VPM,WT,mPFF,F,pSyn,733,None,370065.5821,5.568278695
1399,IM 51,733,9,left,VPM,VPM,WT,mPFF,F,pSyn,733,None,321077.8657,5.506610367
1400,IM 52,733,9,left,VPM,VPM,WT,mPFF,F,pSyn,733,None,382343.2923,5.582453476
1401,IM 53,733,9,left,VPM,VPM,WT,mPFF,M,pSyn,733,None,561901.3666,5.749660088
1402,IM 54,733,9,left,VPM,VPM,WT,mPFF,M,pSyn,733,None,640752.7142,5.806690455
1403,IM 55,733,9,left,VPM,VPM,WT,mPFF,M,pSyn,733,None,516714.2153,5.71325041
1404,IM 56,733,9,left,VPM,VPM,WT,mPFF,M,pSyn,733,None,504422.0531,5.702794065
1405,IM 50,749,9,left,VTA,VTA,WT,mPFF,F,pSyn,749,None,243027.6172,5.385655629
1406,IM 51,749,9,left,VTA,VTA,WT,mPFF,F,pSyn,749,None,341779.3645,5.533745838
1407,IM 52,749,9,left,VTA,VTA,WT,mPFF,F,pSyn,749,None,229268.469,5.360344331
1408,IM 53,749,9,left,VTA,VTA,WT,mPFF,M,pSyn,749,None,215655.4866,5.333760512
1409,IM 54,749,9,left,VTA,VTA,WT,mPFF,M,pSyn,749,None,269440.874,5.430463479
1410,IM 55,749,9,left,VTA,VTA,WT,mPFF,M,pSyn,749,None,416938.3036,5.620071795
1411,IM 56,749,9,left,VTA,VTA,WT,mPFF,M,pSyn,749,None,349386.5089,5.543306131
1412,IM 52,397,9,left,vtd,vtd,WT,mPFF,F,pSyn,397,None,36347.44021,4.560473831
1413,IM 50,560581559,9,left,Xi,Xi,WT,mPFF,F,pSyn,560581559,None,21769.90367,4.337856507
1414,IM 51,560581559,9,left,Xi,Xi,WT,mPFF,F,pSyn,560581559,None,18891.8483,4.27627445
1415,IM 52,560581559,9,left,Xi,Xi,WT,mPFF,F,pSyn,560581559,None,17577.19052,4.24494946
1416,IM 53,560581559,9,left,Xi,Xi,WT,mPFF,M,pSyn,560581559,None,37069.58716,4.56901775
1417,IM 54,560581559,9,left,Xi,Xi,WT,mPFF,M,pSyn,560581559,None,25284.20821,4.402849358
1418,IM 55,560581559,9,left,Xi,Xi,WT,mPFF,M,pSyn,560581559,None,24727.746,4.393184531
1419,IM 56,560581559,9,left,Xi,Xi,WT,mPFF,M,pSyn,560581559,None,22657.03444,4.355203065
1420,IM 50,797,9,left,ZI,ZI,WT,mPFF,F,pSyn,797,None,137776.2244,5.139174279
1421,IM 51,797,9,left,ZI,ZI,WT,mPFF,F,pSyn,797,None,216933.014,5.33632565
1422,IM 52,797,9,left,ZI,ZI,WT,mPFF,F,pSyn,797,None,278143.0353,5.44426819
1423,IM 53,797,9,left,ZI,ZI,WT,mPFF,M,pSyn,797,None,193640.1031,5.286995305
1424,IM 54,797,9,left,ZI,ZI,WT,mPFF,M,pSyn,797,None,178388.4005,5.251366611
1425,IM 55,797,9,left,ZI,ZI,WT,mPFF,M,pSyn,797,None,122368.6557,5.087670189
1426,IM 56,797,9,left,ZI,ZI,WT,mPFF,M,pSyn,797,None,178631.2986,5.251957555
1427,IM 50,"c(935, 211, 1015, 919, 927)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"", ""ACAd6a"", ""ACAd6b"")",WT,mPFF,F,pSyn,"c(935, 211, 1015, 919, 927)",None,56700.26981,4.753585126
1428,IM 51,"c(935, 211, 1015, 919, 927)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"", ""ACAd6a"", ""ACAd6b"")",WT,mPFF,F,pSyn,"c(935, 211, 1015, 919, 927)",None,65375.70727,4.8154164
1429,IM 53,"c(935, 211, 1015, 919, 927)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"", ""ACAd6a"", ""ACAd6b"")",WT,mPFF,M,pSyn,"c(935, 211, 1015, 919, 927)",None,51375.86362,4.710759135
1430,IM 54,"c(935, 211, 1015, 919, 927)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"", ""ACAd6a"", ""ACAd6b"")",WT,mPFF,M,pSyn,"c(935, 211, 1015, 919, 927)",None,59738.46064,4.776254027
1431,IM 55,"c(935, 211, 1015, 919, 927)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"", ""ACAd6a"", ""ACAd6b"")",WT,mPFF,M,pSyn,"c(935, 211, 1015, 919, 927)",None,43830.1207,4.641772667
1432,IM 56,"c(935, 211, 1015)",9,right,ACAd,"c(""ACAd1"", ""ACAd2/3"", ""ACAd5"")",WT,mPFF,M,pSyn,"c(935, 211, 1015)",None,55542.9086,4.744628619
1433,IM 50,"c(588, 296, 772, 810, 819)",9,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,F,pSyn,"c(588, 296, 772, 810, 819)",None,63117.74376,4.800151466
1434,IM 51,"c(588, 296, 772, 810, 819)",9,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,F,pSyn,"c(588, 296, 772, 810, 819)",None,90537.32983,4.956827682
1435,IM 53,"c(588, 296, 772, 810, 819)",9,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",None,58021.30709,4.763587508
1436,IM 54,"c(588, 296, 772, 810, 819)",9,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",None,64239.49853,4.807802142
1437,IM 55,"c(588, 296, 772, 810, 819)",9,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",None,58180.46361,4.764777178
1438,IM 50,56,9,right,ACB,ACB,WT,mPFF,F,pSyn,56,None,987535.9909,5.994552933
1439,IM 51,56,9,right,ACB,ACB,WT,mPFF,F,pSyn,56,None,1079191.149,6.033098375
1440,IM 53,56,9,right,ACB,ACB,WT,mPFF,M,pSyn,56,None,486899.7046,5.687439511
1441,IM 54,56,9,right,ACB,ACB,WT,mPFF,M,pSyn,56,None,532168.5395,5.726049197
1442,IM 55,56,9,right,ACB,ACB,WT,mPFF,M,pSyn,56,None,587593.737,5.769077158
1443,IM 54,72,9,right,ADP,ADP,WT,mPFF,M,pSyn,72,None,33581.53367,4.526100527
1444,IM 50,88,9,right,AHN,AHN,WT,mPFF,F,pSyn,88,None,83938.71852,4.923962335
1445,IM 55,88,9,right,AHN,AHN,WT,mPFF,M,pSyn,88,None,11793.23271,4.071632869
1446,IM 56,88,9,right,AHN,AHN,WT,mPFF,M,pSyn,88,None,112315.7225,5.050440555
1447,IM 50,"c(328, 1101, 783, 831)",9,right,AId,"c(""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,F,pSyn,"c(328, 1101, 783, 831)",None,39071.09138,4.591855543
1448,IM 51,"c(996, 328, 1101, 783, 831)",9,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,F,pSyn,"c(996, 328, 1101, 783, 831)",None,90346.56631,4.955911652
1449,IM 53,"c(996, 328, 1101, 783, 831)",9,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",None,97281.47354,4.98803014
1450,IM 54,"c(996, 328, 1101, 783, 831)",9,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",None,86365.508,4.936340332
1451,IM 55,"c(996, 328, 1101, 783, 831)",9,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",None,75352.88271,4.877099871
1452,IM 56,"c(996, 328, 1101, 783)",9,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783)",None,157680.1461,5.197777014
1453,IM 50,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",None,58115.03941,4.764288537
1454,IM 51,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",None,52639.55914,4.721312243
1455,IM 52,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",None,60382.81921,4.780913386
1456,IM 53,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",None,68469.15435,4.835494964
1457,IM 54,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",None,72824.65033,4.862278408
1458,IM 55,"c(120, 163, 344, 314, 355)",9,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",None,62028.94988,4.792594429
