,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
486,IM333,"c(484, 582, 620, 910)",0.1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,84672.8355,4.927744104
487,IM337,"c(484, 582, 620, 910)",0.1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,125875.4804,5.099941141
488,IM340,"c(484, 582, 620, 910)",0.1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,94254.24329,4.974300911
489,IM330,"c(969, 288, 1125, 608)",0.1,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,145962.2266,5.16424048
490,IM333,"c(288, 1125, 608)",0.1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,124520.3207,5.095240231
491,IM337,"c(969, 288, 1125, 608)",0.1,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,148378.7437,5.17137169
492,IM340,"c(288, 1125, 608)",0.1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,123689.4078,5.09233251
493,IM330,754,0.1,left,OT,OT,WT,mPFF,M,pSyn,754,None,631142.119,5.800127164
494,IM333,754,0.1,left,OT,OT,WT,mPFF,F,pSyn,754,None,664885.4731,5.822746844
495,IM337,754,0.1,left,OT,OT,WT,mPFF,M,pSyn,754,None,619303.5522,5.791903571
496,IM340,754,0.1,left,OT,OT,WT,mPFF,F,pSyn,754,None,415451.9704,5.618520823
497,IM330,771,0.1,left,P,P,WT,mPFF,M,pSyn,771,None,546532.5441,5.737616028
498,IM333,771,0.1,left,P,P,WT,mPFF,F,pSyn,771,None,561271.7648,5.749173195
499,IM337,771,0.1,left,P,P,WT,mPFF,M,pSyn,771,None,397278.2841,5.599094826
500,IM340,771,0.1,left,P,P,WT,mPFF,F,pSyn,771,None,535772.6723,5.728980558
501,IM330,1093,0.1,left,P-mot,PRNc,WT,mPFF,M,pSyn,1093,None,6647.543022,3.822661157
502,IM330,780,0.1,left,PA,PA,WT,mPFF,M,pSyn,780,None,90675.22149,4.957488625
503,IM333,780,0.1,left,PA,PA,WT,mPFF,F,pSyn,780,None,121347.0899,5.084029366
504,IM337,780,0.1,left,PA,PA,WT,mPFF,M,pSyn,780,None,163606.9018,5.213801621
505,IM340,780,0.1,left,PA,PA,WT,mPFF,F,pSyn,780,None,163713.0599,5.214083326
506,IM330,606826663,0.1,left,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,8333.372156,3.920820778
507,IM333,606826663,0.1,left,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,17468.83027,4.242263826
508,IM337,606826663,0.1,left,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,12760.79773,4.105877825
509,IM340,606826663,0.1,left,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,6299.600519,3.799313011
510,IM330,788,0.1,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,143240.235,5.156065025
511,IM333,788,0.1,left,PAA,PAA,WT,mPFF,F,pSyn,788,None,137920.1435,5.1396277
512,IM337,788,0.1,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,158411.6254,5.19978705
513,IM340,788,0.1,left,PAA,PAA,WT,mPFF,F,pSyn,788,None,153332.6689,5.185634695
514,IM330,795,0.1,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,991591.6022,5.99633284
515,IM333,795,0.1,left,PAG,PAG,WT,mPFF,F,pSyn,795,None,622935.8574,5.79444333
516,IM337,795,0.1,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,512554.1649,5.709739767
517,IM340,795,0.1,left,PAG,PAG,WT,mPFF,F,pSyn,795,None,528594.3635,5.723122528
518,IM330,803,0.1,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,82813.50886,4.918101186
519,IM333,803,0.1,left,PAL,PAL,WT,mPFF,F,pSyn,803,None,84929.49682,4.929058551
520,IM337,803,0.1,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,84310.21909,4.925880218
521,IM340,803,0.1,left,PAL,PAL,WT,mPFF,F,pSyn,803,None,69499.46709,4.841981475
522,IM330,"c(1022, 1031)",0.1,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,219876.2421,5.342178306
523,IM333,"c(1022, 1031)",0.1,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,214889.5442,5.332215285
524,IM337,"c(1022, 1031)",0.1,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,197473.1222,5.295507993
525,IM340,"c(1022, 1031)",0.1,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,155296.9387,5.191162895
526,IM330,843,0.1,left,PAR,PAR,WT,mPFF,M,pSyn,843,None,657585.1359,5.817951988
527,IM333,843,0.1,left,PAR,PAR,WT,mPFF,F,pSyn,843,None,674340.1805,5.828879038
528,IM337,843,0.1,left,PAR,PAR,WT,mPFF,M,pSyn,843,None,419191.4893,5.622412457
529,IM340,843,0.1,left,PAR,PAR,WT,mPFF,F,pSyn,843,None,548065.2452,5.738832263
530,IM330,874,0.1,left,PBG,PBG,WT,mPFF,M,pSyn,874,None,18230.17503,4.260790839
531,IM333,874,0.1,left,PBG,PBG,WT,mPFF,F,pSyn,874,None,21074.50201,4.323757321
532,IM337,874,0.1,left,PBG,PBG,WT,mPFF,M,pSyn,874,None,32780.83225,4.515619975
533,IM340,874,0.1,left,PBG,PBG,WT,mPFF,F,pSyn,874,None,63932.89473,4.805724369
534,IM333,158,0.1,left,pc,pc,WT,mPFF,F,pSyn,158,None,21044.84479,4.323145727
535,IM337,158,0.1,left,pc,pc,WT,mPFF,M,pSyn,158,None,40994.66365,4.612727328
536,IM340,158,0.1,left,pc,pc,WT,mPFF,F,pSyn,158,None,67184.05778,4.827266231
537,IM330,549009223,0.1,left,PC5,PC5,WT,mPFF,M,pSyn,549009223,None,20963.21635,4.321457917
538,IM333,549009223,0.1,left,PC5,PC5,WT,mPFF,F,pSyn,549009223,None,10640.11987,4.026946521
539,IM330,907,0.1,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,82004.02326,4.91383516
540,IM333,907,0.1,left,PCN,PCN,WT,mPFF,F,pSyn,907,None,80606.21648,4.906368537
541,IM337,907,0.1,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,65662.93026,4.81732026
542,IM340,907,0.1,left,PCN,PCN,WT,mPFF,F,pSyn,907,None,90695.36021,4.95758507
543,IM330,576073704,0.1,left,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,83834.39375,4.923422228
544,IM333,576073704,0.1,left,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,93751.35418,4.97197755
545,IM337,576073704,0.1,left,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,48610.80347,4.686732799
546,IM340,576073704,0.1,left,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,36056.52794,4.556983904
547,IM330,"c(540, 888, 692, 335)",0.1,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,28957.29878,4.461758047
548,IM333,"c(540, 888, 692, 335)",0.1,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,20358.63938,4.30874875
549,IM337,"c(540, 888, 692, 335, 368)",0.1,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,22434.78474,4.350921907
550,IM340,"c(540, 888, 692, 335, 368)",0.1,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,23854.51197,4.377570536
551,IM330,930,0.1,left,PF,PF,WT,mPFF,M,pSyn,930,None,150756.8359,5.178277014
552,IM333,930,0.1,left,PF,PF,WT,mPFF,F,pSyn,930,None,560636.8006,5.748681602
553,IM337,930,0.1,left,PF,PF,WT,mPFF,M,pSyn,930,None,113365.44,5.054480678
554,IM340,930,0.1,left,PF,PF,WT,mPFF,F,pSyn,930,None,567292.6936,5.75380719
555,IM333,931,0.1,left,PG,PG,WT,mPFF,F,pSyn,931,None,184616.6015,5.266270752
556,IM337,931,0.1,left,PG,PG,WT,mPFF,M,pSyn,931,None,333567.4253,5.523183633
557,IM340,931,0.1,left,PG,PG,WT,mPFF,F,pSyn,931,None,595515.3872,5.774892987
558,IM330,946,0.1,left,PH,PH,WT,mPFF,M,pSyn,946,None,413330.6548,5.616297616
559,IM333,946,0.1,left,PH,PH,WT,mPFF,F,pSyn,946,None,410782.1799,5.613611595
560,IM337,946,0.1,left,PH,PH,WT,mPFF,M,pSyn,946,None,419573.1588,5.622807697
561,IM340,946,0.1,left,PH,PH,WT,mPFF,F,pSyn,946,None,381005.4963,5.580931241
562,IM333,560581563,0.1,left,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,57678.4635,4.761013683
563,IM337,560581563,0.1,left,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,72502.41822,4.860352492
564,IM340,560581563,0.1,left,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,58437.29704,4.76669012
565,IM330,961,0.1,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,587487.6508,5.768998742
566,IM333,961,0.1,left,PIR,PIR,WT,mPFF,F,pSyn,961,None,573560.3614,5.75857913
567,IM337,961,0.1,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,485733.2263,5.686397812
568,IM340,961,0.1,left,PIR,PIR,WT,mPFF,F,pSyn,961,None,655943.0017,5.816866103
569,IM330,"c(171, 304, 363, 84)",0.1,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,156296.0662,5.193948048
570,IM333,"c(171, 304, 363, 84)",0.1,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,147394.8747,5.168482382
571,IM337,"c(171, 304, 363, 84)",0.1,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,139831.2941,5.145604377
572,IM340,"c(171, 304, 363, 84)",0.1,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,163655.6779,5.213931077
573,IM337,753,0.1,left,pm,pm,WT,mPFF,M,pSyn,753,None,445.224401,2.648578968
574,IM340,753,0.1,left,pm,pm,WT,mPFF,F,pSyn,753,None,1410.82119,3.149471977
575,IM330,1004,0.1,left,PMv,PMv,WT,mPFF,M,pSyn,1004,None,119194.4441,5.076256013
576,IM333,1004,0.1,left,PMv,PMv,WT,mPFF,F,pSyn,1004,None,81501.49874,4.911165595
577,IM337,1004,0.1,left,PMv,PMv,WT,mPFF,M,pSyn,1004,None,33485.16556,4.524852451
578,IM340,1004,0.1,left,PMv,PMv,WT,mPFF,F,pSyn,1004,None,69456.21798,4.841711132
579,IM330,1020,0.1,left,PO,PO,WT,mPFF,M,pSyn,1020,None,260869.3317,5.416423026
580,IM333,1020,0.1,left,PO,PO,WT,mPFF,F,pSyn,1020,None,287819.9792,5.459120938
581,IM337,1020,0.1,left,PO,PO,WT,mPFF,M,pSyn,1020,None,291181.8233,5.464164261
582,IM340,1020,0.1,left,PO,PO,WT,mPFF,F,pSyn,1020,None,298033.8102,5.474265535
583,IM333,1029,0.1,left,POL,POL,WT,mPFF,F,pSyn,1029,None,100157.8724,5.000685091
584,IM337,1029,0.1,left,POL,POL,WT,mPFF,M,pSyn,1029,None,106863.8283,5.028830728
585,IM340,1029,0.1,left,POL,POL,WT,mPFF,F,pSyn,1029,None,110765.2195,5.044403413
586,IM330,1037,0.1,left,POST,POST,WT,mPFF,M,pSyn,1037,None,79528.79336,4.900524393
587,IM333,1037,0.1,left,POST,POST,WT,mPFF,F,pSyn,1037,None,182710.0363,5.261762404
588,IM337,1037,0.1,left,POST,POST,WT,mPFF,M,pSyn,1037,None,139773.1575,5.145423776
589,IM340,1037,0.1,left,POST,POST,WT,mPFF,F,pSyn,1037,None,271045.6171,5.433042389
590,IM333,563807435,0.1,left,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,91973.76612,4.96366397
591,IM337,563807435,0.1,left,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,96595.19522,4.984955525
592,IM340,563807435,0.1,left,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,107314.0487,5.03065658
593,IM333,1044,0.1,left,PP,PP,WT,mPFF,F,pSyn,1044,None,389.719348,2.590751978
594,IM337,1044,0.1,left,PP,PP,WT,mPFF,M,pSyn,1044,None,11431.61589,4.058107624
595,IM340,1044,0.1,left,PP,PP,WT,mPFF,F,pSyn,1044,None,4585.995452,3.661433621
596,IM330,1052,0.1,left,PPN,PPN,WT,mPFF,M,pSyn,1052,None,548979.3886,5.739556039
597,IM333,1052,0.1,left,PPN,PPN,WT,mPFF,F,pSyn,1052,None,538576.6028,5.731247483
598,IM337,1052,0.1,left,PPN,PPN,WT,mPFF,M,pSyn,1052,None,374040.2351,5.572918321
599,IM340,1052,0.1,left,PPN,PPN,WT,mPFF,F,pSyn,1052,None,190995.7554,5.281023716
600,IM333,1061,0.1,left,PPT,PPT,WT,mPFF,F,pSyn,1061,None,217463.3962,5.337386166
601,IM337,1061,0.1,left,PPT,PPT,WT,mPFF,M,pSyn,1061,None,197353.4598,5.295244745
602,IM340,1061,0.1,left,PPT,PPT,WT,mPFF,F,pSyn,1061,None,274577.0994,5.438664313
603,IM330,1077,0.1,left,PR,PR,WT,mPFF,M,pSyn,1077,None,46801.46126,4.670259413
604,IM333,1077,0.1,left,PR,PR,WT,mPFF,F,pSyn,1077,None,46108.34397,4.663779524
605,IM337,1077,0.1,left,PR,PR,WT,mPFF,M,pSyn,1077,None,53325.43942,4.726934443
606,IM340,1077,0.1,left,PR,PR,WT,mPFF,F,pSyn,1077,None,46164.97353,4.664312591
607,IM330,50,0.1,left,PRC,PRC,WT,mPFF,M,pSyn,50,None,5756.297078,3.7601432
608,IM333,50,0.1,left,PRC,PRC,WT,mPFF,F,pSyn,50,None,102302.9861,5.00988831
609,IM337,50,0.1,left,PRC,PRC,WT,mPFF,M,pSyn,50,None,403.43573,2.605774369
610,IM340,50,0.1,left,PRC,PRC,WT,mPFF,F,pSyn,50,None,75076.95238,4.875506635
611,IM330,1084,0.1,left,PRE,PRE,WT,mPFF,M,pSyn,1084,None,106771.3824,5.028454866
612,IM333,1084,0.1,left,PRE,PRE,WT,mPFF,F,pSyn,1084,None,142308.9834,5.153232316
613,IM337,1084,0.1,left,PRE,PRE,WT,mPFF,M,pSyn,1084,None,465472.7449,5.667894257
614,IM340,1084,0.1,left,PRE,PRE,WT,mPFF,F,pSyn,1084,None,849480.4332,5.92915338
615,IM330,146,0.1,left,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,1181892.641,6.072578029
616,IM333,146,0.1,left,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,1109493.242,6.045124661
617,IM337,146,0.1,left,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,779161.6435,5.891627565
618,IM340,146,0.1,left,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,722821.2638,5.85903092
619,IM333,484682470,0.1,left,ProS,ProS,WT,mPFF,F,pSyn,484682470,None,81451.34372,4.910898253
620,IM337,484682470,0.1,left,ProS,ProS,WT,mPFF,M,pSyn,484682470,None,101777.0289,5.007649769
621,IM340,484682470,0.1,left,ProS,ProS,WT,mPFF,F,pSyn,484682470,None,111206.3078,5.046129422
622,IM330,364,0.1,left,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,93109.67104,4.968994792
623,IM333,364,0.1,left,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,103005.8119,5.01286173
624,IM337,364,0.1,left,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,121837.5903,5.085781301
625,IM340,364,0.1,left,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,105589.5106,5.023620777
626,IM330,7,0.1,left,PSV,PSV,WT,mPFF,M,pSyn,7,None,23413.96124,4.369474895
627,IM330,149,0.1,left,PVT,PVT,WT,mPFF,M,pSyn,149,None,82357.06937,4.915700884
628,IM333,149,0.1,left,PVT,PVT,WT,mPFF,F,pSyn,149,None,38033.76125,4.580169276
629,IM337,149,0.1,left,PVT,PVT,WT,mPFF,M,pSyn,149,None,62891.88385,4.798594604
630,IM340,149,0.1,left,PVT,PVT,WT,mPFF,F,pSyn,149,None,44359.84298,4.64699
631,IM330,118,0.1,left,PVZ,PVi,WT,mPFF,M,pSyn,118,None,52309.35008,4.718579324
632,IM333,118,0.1,left,PVZ,PVi,WT,mPFF,F,pSyn,118,None,42359.89637,4.626954889
633,IM337,118,0.1,left,PVZ,PVi,WT,mPFF,M,pSyn,118,None,55431.65474,4.743757843
634,IM340,118,0.1,left,PVZ,PVi,WT,mPFF,F,pSyn,118,None,45309.92696,4.656193362
635,IM330,190,0.1,left,py,py,WT,mPFF,M,pSyn,190,None,42001.4319,4.623264097
636,IM330,181,0.1,left,RE,RE,WT,mPFF,M,pSyn,181,None,66385.24892,4.822071588
637,IM333,181,0.1,left,RE,RE,WT,mPFF,F,pSyn,181,None,60835.93015,4.784160153
638,IM337,181,0.1,left,RE,RE,WT,mPFF,M,pSyn,181,None,57098.21904,4.756622562
639,IM340,181,0.1,left,RE,RE,WT,mPFF,F,pSyn,181,None,54278.91145,4.734631129
640,IM330,189,0.1,left,RH,RH,WT,mPFF,M,pSyn,189,None,35784.3827,4.55369353
641,IM333,189,0.1,left,RH,RH,WT,mPFF,F,pSyn,189,None,33906.84103,4.53028733
642,IM337,189,0.1,left,RH,RH,WT,mPFF,M,pSyn,189,None,30683.40739,4.486903586
643,IM340,189,0.1,left,RH,RH,WT,mPFF,F,pSyn,189,None,31221.20315,4.494449635
644,IM333,197,0.1,left,RL,RL,WT,mPFF,F,pSyn,197,None,26890.63501,4.429601058
645,IM337,197,0.1,left,RL,RL,WT,mPFF,M,pSyn,197,None,23219.70631,4.365856723
646,IM340,197,0.1,left,RL,RL,WT,mPFF,F,pSyn,197,None,27057.37317,4.432285631
647,IM333,214,0.1,left,RN,RN,WT,mPFF,F,pSyn,214,None,128217.6655,5.107947865
648,IM337,214,0.1,left,RN,RN,WT,mPFF,M,pSyn,214,None,89862.09804,4.953576554
649,IM340,214,0.1,left,RN,RN,WT,mPFF,F,pSyn,214,None,67414.13314,4.828750955
650,IM330,"c(671, 965, 774, 906, 279)",0.1,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,39938.98571,4.601397031
651,IM333,"c(671, 965, 774, 906, 279)",0.1,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,37816.73749,4.577684059
652,IM337,"c(671, 965, 774, 906, 279)",0.1,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,36858.77145,4.566540856
653,IM340,"c(671, 965, 774, 906, 279)",0.1,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,40296.21272,4.605264231
654,IM330,"c(442, 434, 610, 274, 330)",0.1,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,59526.02807,4.774706905
655,IM333,"c(442, 434, 610, 274, 330)",0.1,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,63751.42111,4.80448987
656,IM337,"c(442, 434, 610, 274, 330)",0.1,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,61271.8147,4.787260743
657,IM340,"c(442, 434, 610, 274, 330)",0.1,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,67496.78299,4.829283074
658,IM330,"c(542, 430, 687, 590, 622)",0.1,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,61599.60944,4.789577959
659,IM333,"c(542, 430, 687, 590, 622)",0.1,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,87590.25814,4.942455806
660,IM337,"c(542, 430, 687, 590, 622)",0.1,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,92835.15221,4.967712454
661,IM340,"c(542, 430, 687, 590, 622)",0.1,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,104413.6045,5.018757089
662,IM330,262,0.1,left,RT,RT,WT,mPFF,M,pSyn,262,None,191214.8279,5.281521567
663,IM333,262,0.1,left,RT,RT,WT,mPFF,F,pSyn,262,None,120847.7305,5.082238499
664,IM337,262,0.1,left,RT,RT,WT,mPFF,M,pSyn,262,None,175299.621,5.243780977
665,IM340,262,0.1,left,RT,RT,WT,mPFF,F,pSyn,262,None,225963.5845,5.354038455
666,IM330,863,0.1,left,rust,rust,WT,mPFF,M,pSyn,863,None,65400.1305,4.815578615
667,IM333,863,0.1,left,rust,rust,WT,mPFF,F,pSyn,863,None,59015.54222,4.770966402
668,IM337,863,0.1,left,rust,rust,WT,mPFF,M,pSyn,863,None,39759.62299,4.599442258
669,IM340,863,0.1,left,rust,rust,WT,mPFF,F,pSyn,863,None,86981.8602,4.939428691
670,IM330,271,0.1,left,SAG,SAG,WT,mPFF,M,pSyn,271,None,54973.79663,4.740155732
671,IM333,271,0.1,left,SAG,SAG,WT,mPFF,F,pSyn,271,None,68419.87527,4.835182278
672,IM337,271,0.1,left,SAG,SAG,WT,mPFF,M,pSyn,271,None,89280.83219,4.95075823
673,IM340,271,0.1,left,SAG,SAG,WT,mPFF,F,pSyn,271,None,92459.91527,4.965953491
674,IM330,"c(26, 42, 17, 10)",0.1,left,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,246361.6194,5.39157305
675,IM333,"c(42, 17, 10, 26)",0.1,left,SCm,"c(""SCdw"", ""SCiw"", ""SCig"", ""SCdg"")",WT,mPFF,F,pSyn,"c(42, 17, 10, 26)",None,199207.7168,5.299306158
676,IM337,"c(26, 42, 17, 10)",0.1,left,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,229060.1236,5.359949491
677,IM340,"c(10, 17, 26, 42)",0.1,left,SCm,"c(""SCig"", ""SCiw"", ""SCdg"", ""SCdw"")",WT,mPFF,F,pSyn,"c(10, 17, 26, 42)",None,276576.0367,5.441814549
678,IM333,599626923,0.1,left,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,3897.193479,3.590751968
679,IM337,599626923,0.1,left,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,8554.297883,3.93218437
680,IM340,599626923,0.1,left,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,6284.487338,3.798269856
681,IM330,326,0.1,left,scp,scp,WT,mPFF,M,pSyn,326,None,89317.48538,4.950936488
682,IM333,326,0.1,left,scp,scp,WT,mPFF,F,pSyn,326,None,80492.31897,4.90575444
683,IM337,326,0.1,left,scp,scp,WT,mPFF,M,pSyn,326,None,16879.40652,4.227357173
684,IM340,326,0.1,left,scp,scp,WT,mPFF,F,pSyn,326,None,6299.600519,3.799313011
685,IM330,"c(851, 842, 834)",0.1,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,140263.0943,5.146943416
686,IM333,"c(851, 842, 834)",0.1,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,F,pSyn,"c(851, 842, 834)",None,90662.87161,4.957429471
687,IM337,"c(851, 842, 834)",0.1,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,104405.5921,5.018723761
688,IM340,"c(851, 834, 842)",0.1,left,SCs,"c(""SCop"", ""SCzo"", ""SCsg"")",WT,mPFF,F,pSyn,"c(851, 834, 842)",None,128748.1349,5.109740947
689,IM330,866,0.1,left,sctv,sctv,WT,mPFF,M,pSyn,866,None,65425.7803,4.815748911
690,IM333,866,0.1,left,sctv,sctv,WT,mPFF,F,pSyn,866,None,22917.18126,4.3601612
691,IM330,484682512,0.1,left,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,78454.29705,4.894616736
692,IM333,484682512,0.1,left,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,58723.01722,4.768808362
693,IM337,484682512,0.1,left,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,53712.28529,4.730073631
694,IM340,484682512,0.1,left,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,41411.74347,4.617123515
695,IM333,325,0.1,left,SGN,SGN,WT,mPFF,F,pSyn,325,None,57678.4635,4.761013683
696,IM337,325,0.1,left,SGN,SGN,WT,mPFF,M,pSyn,325,None,65528.59321,4.816430845
697,IM340,325,0.1,left,SGN,SGN,WT,mPFF,F,pSyn,325,None,68289.69699,4.834355186
698,IM330,333,0.1,left,SH,SH,WT,mPFF,M,pSyn,333,None,30249.21142,4.480714058
699,IM333,333,0.1,left,SH,SH,WT,mPFF,F,pSyn,333,None,21686.79738,4.336195422
700,IM337,333,0.1,left,SH,SH,WT,mPFF,M,pSyn,333,None,6687.855433,3.825286877
701,IM340,333,0.1,left,SH,SH,WT,mPFF,F,pSyn,333,None,23754.75216,4.375750504
