,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1426,IM 335,484682520,0.3,right,or,or,WT,mPFF,F,pSyn,484682520,None,233860.7348,5.36895731
1427,IM 339,484682520,0.3,right,or,or,WT,mPFF,M,pSyn,484682520,None,196533.663,5.293436949
1428,IM 342,484682520,0.3,right,or,or,WT,mPFF,F,pSyn,484682520,None,171182.2381,5.2334587
1429,IM 332,"c(448, 412, 630, 440)",0.3,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,173941.6647,5.240403622
1430,IM 335,"c(448, 412, 630, 440)",0.3,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",None,195048.5816,5.290142796
1431,IM 339,"c(448, 412, 630, 440)",0.3,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,186722.4466,5.271196529
1432,IM 342,"c(448, 412, 630, 440)",0.3,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",None,201019.718,5.303238659
1433,IM 332,"c(484, 582, 620, 910)",0.3,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,111110.6578,5.045755719
1434,IM 335,"c(484, 582, 620, 910)",0.3,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,115621.2202,5.063037548
1435,IM 339,"c(484, 582, 620, 910)",0.3,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,91495.86789,4.961401481
1436,IM 342,"c(484, 582, 620, 910)",0.3,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,97422.49278,4.988659238
1437,IM 332,"c(969, 288, 1125, 608)",0.3,right,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,131590.1735,5.11922346
1438,IM 335,"c(288, 1125, 608, 969)",0.3,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl1"")",WT,mPFF,F,pSyn,"c(288, 1125, 608, 969)",None,146866.8382,5.166923745
1439,IM 339,"c(288, 1125, 608)",0.3,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,116392.1062,5.065923527
1440,IM 342,"c(288, 1125, 608)",0.3,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,136953.9043,5.136574418
1441,IM 332,754,0.3,right,OT,OT,WT,mPFF,M,pSyn,754,None,623692.7624,5.794970704
1442,IM 335,754,0.3,right,OT,OT,WT,mPFF,F,pSyn,754,None,567262.845,5.753784339
1443,IM 339,754,0.3,right,OT,OT,WT,mPFF,M,pSyn,754,None,683323.4421,5.83462632
1444,IM 342,754,0.3,right,OT,OT,WT,mPFF,F,pSyn,754,None,643679.6802,5.808669799
1445,IM 332,771,0.3,right,P,P,WT,mPFF,M,pSyn,771,None,562229.6268,5.749913727
1446,IM 335,771,0.3,right,P,P,WT,mPFF,F,pSyn,771,None,435094.381,5.638583475
1447,IM 339,771,0.3,right,P,P,WT,mPFF,M,pSyn,771,None,620432.16,5.792694301
1448,IM 342,771,0.3,right,P,P,WT,mPFF,F,pSyn,771,None,569132.0901,5.755213074
1449,IM 332,780,0.3,right,PA,PA,WT,mPFF,M,pSyn,780,None,165970.8875,5.220031916
1450,IM 335,780,0.3,right,PA,PA,WT,mPFF,F,pSyn,780,None,147953.5309,5.170125334
1451,IM 339,780,0.3,right,PA,PA,WT,mPFF,M,pSyn,780,None,139933.7912,5.145922601
1452,IM 342,780,0.3,right,PA,PA,WT,mPFF,F,pSyn,780,None,148108.9552,5.170581318
1453,IM 332,606826663,0.3,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,15809.95276,4.198930573
1454,IM 335,606826663,0.3,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,15157.57091,4.180629609
1455,IM 339,606826663,0.3,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,19019.44051,4.279197738
1456,IM 342,606826663,0.3,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,16979.27795,4.229919218
1457,IM 332,788,0.3,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,139429.7002,5.144355294
1458,IM 335,788,0.3,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,152726.4743,5.183914326
1459,IM 339,788,0.3,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,129666.102,5.112826455
1460,IM 342,788,0.3,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,134167.4154,5.127647054
1461,IM 332,795,0.3,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,564493.7164,5.751659112
1462,IM 335,795,0.3,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,513288.4166,5.710361464
1463,IM 339,795,0.3,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,552875.1905,5.742627102
1464,IM 342,795,0.3,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,517468.8065,5.713884175
1465,IM 332,803,0.3,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,97757.7794,4.990151328
1466,IM 335,803,0.3,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,75109.68398,4.875695935
1467,IM 339,803,0.3,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,76837.33835,4.885572312
1468,IM 342,803,0.3,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,65350.9528,4.815251924
1469,IM 332,"c(1022, 1031)",0.3,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,167777.2466,5.224733063
1470,IM 335,"c(1022, 1031)",0.3,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,184601.5256,5.266235286
1471,IM 339,"c(1022, 1031)",0.3,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,220770.7847,5.343941601
1472,IM 342,"c(1022, 1031)",0.3,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,240896.497,5.381830485
1473,IM 332,843,0.3,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,731776.9344,5.864378716
1474,IM 335,843,0.3,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,610727.1988,5.785847262
1475,IM 339,843,0.3,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,814795.8498,5.911048808
1476,IM 342,843,0.3,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,376386.2459,5.575633745
1477,IM 332,874,0.3,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,24434.78909,4.388008595
1478,IM 335,874,0.3,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,22832.5044,4.35855355
1479,IM 339,874,0.3,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,28620.75758,4.456681125
1480,IM 342,874,0.3,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,32128.51934,4.506890711
1481,IM 332,158,0.3,right,pc,pc,WT,mPFF,M,pSyn,158,None,13418.03358,4.127688875
1482,IM 335,158,0.3,right,pc,pc,WT,mPFF,F,pSyn,158,None,359.401362,2.555579731
1483,IM 339,158,0.3,right,pc,pc,WT,mPFF,M,pSyn,158,None,8296.032407,3.91887044
1484,IM 342,158,0.3,right,pc,pc,WT,mPFF,F,pSyn,158,None,27873.60676,4.445193169
1485,IM 339,549009223,0.3,right,PC5,PC5,WT,mPFF,M,pSyn,549009223,None,18139.45408,4.258624213
1486,IM 342,549009223,0.3,right,PC5,PC5,WT,mPFF,F,pSyn,549009223,None,3807.099226,3.580594197
1487,IM 332,907,0.3,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,74285.44508,4.87090373
1488,IM 335,907,0.3,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,78156.08332,4.892962787
1489,IM 339,907,0.3,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,92096.23258,4.964241865
1490,IM 342,907,0.3,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,88065.21734,4.944804411
1491,IM 332,576073704,0.3,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,24903.54917,4.396261246
1492,IM 335,576073704,0.3,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,65844.2572,4.818517903
1493,IM 339,576073704,0.3,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,80631.82228,4.906506475
1494,IM 342,576073704,0.3,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,126264.6814,5.101281887
1495,IM 332,"c(540, 888, 692, 335)",0.3,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,23525.79316,4.371544275
1496,IM 335,"c(540, 888, 692, 335, 368)",0.3,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,23413.41872,4.369464832
1497,IM 339,"c(540, 888, 692, 335)",0.3,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,24902.8402,4.396248882
1498,IM 342,"c(540, 888, 692, 335, 368)",0.3,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,25110.20954,4.399850337
1499,IM 332,930,0.3,right,PF,PF,WT,mPFF,M,pSyn,930,None,516669.3334,5.713212685
1500,IM 335,930,0.3,right,PF,PF,WT,mPFF,F,pSyn,930,None,552131.3955,5.742042443
1501,IM 339,930,0.3,right,PF,PF,WT,mPFF,M,pSyn,930,None,505003.6205,5.703294492
1502,IM 342,930,0.3,right,PF,PF,WT,mPFF,F,pSyn,930,None,493401.444,5.693200416
1503,IM 332,931,0.3,right,PG,PG,WT,mPFF,M,pSyn,931,None,143971.9884,5.158278003
1504,IM 335,931,0.3,right,PG,PG,WT,mPFF,F,pSyn,931,None,131461.4894,5.118798548
1505,IM 342,931,0.3,right,PG,PG,WT,mPFF,F,pSyn,931,None,234621.2337,5.370367314
1506,IM 332,946,0.3,right,PH,PH,WT,mPFF,M,pSyn,946,None,341444.2062,5.533319748
1507,IM 335,946,0.3,right,PH,PH,WT,mPFF,F,pSyn,946,None,389079.58,5.590038438
1508,IM 339,946,0.3,right,PH,PH,WT,mPFF,M,pSyn,946,None,424367.9882,5.627742616
1509,IM 342,946,0.3,right,PH,PH,WT,mPFF,F,pSyn,946,None,413735.1494,5.616722418
1510,IM 332,560581563,0.3,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,50983.20766,4.707427156
1511,IM 335,560581563,0.3,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,77089.75003,4.886996637
1512,IM 339,560581563,0.3,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,49039.83187,4.690548973
1513,IM 342,560581563,0.3,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,75630.2031,4.878695267
1514,IM 332,961,0.3,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,432311.4842,5.635796773
1515,IM 335,961,0.3,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,491152.5725,5.691216423
1516,IM 339,961,0.3,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,640618.9403,5.806599775
1517,IM 342,961,0.3,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,544661.519,5.736126693
1518,IM 332,"c(171, 304, 363, 84)",0.3,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,123115.174,5.090311583
1519,IM 335,"c(171, 304, 363, 84)",0.3,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,157351.2637,5.196870235
1520,IM 339,"c(171, 304, 363, 84)",0.3,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,134189.5444,5.127718678
1521,IM 342,"c(171, 304, 363, 84)",0.3,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,134805.4838,5.129707559
1522,IM 332,753,0.3,right,pm,pm,WT,mPFF,M,pSyn,753,None,2455.662532,3.390168686
1523,IM 335,753,0.3,right,pm,pm,WT,mPFF,F,pSyn,753,None,2179.596251,3.338376054
1524,IM 339,753,0.3,right,pm,pm,WT,mPFF,M,pSyn,753,None,2169.023789,3.336264317
1525,IM 342,753,0.3,right,pm,pm,WT,mPFF,F,pSyn,753,None,4661.419293,3.66851817
1526,IM 332,980,0.3,right,PMd,PMd,WT,mPFF,M,pSyn,980,None,61332.35886,4.787689668
1527,IM 342,980,0.3,right,PMd,PMd,WT,mPFF,F,pSyn,980,None,31195.65219,4.49409407
1528,IM 332,1004,0.3,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,115772.1453,5.063604081
1529,IM 335,1004,0.3,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,15677.30139,4.195271308
1530,IM 339,1004,0.3,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,52357.01528,4.718974881
1531,IM 342,1004,0.3,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,127767.8537,5.1064216
1532,IM 332,1020,0.3,right,PO,PO,WT,mPFF,M,pSyn,1020,None,312283.1663,5.494548574
1533,IM 335,1020,0.3,right,PO,PO,WT,mPFF,F,pSyn,1020,None,339919.3391,5.531375874
1534,IM 339,1020,0.3,right,PO,PO,WT,mPFF,M,pSyn,1020,None,282889.1773,5.451616333
1535,IM 342,1020,0.3,right,PO,PO,WT,mPFF,F,pSyn,1020,None,208530.5006,5.319169586
1536,IM 332,1029,0.3,right,POL,POL,WT,mPFF,M,pSyn,1029,None,92961.49702,4.968303109
1537,IM 335,1029,0.3,right,POL,POL,WT,mPFF,F,pSyn,1029,None,84239.10268,4.925513732
1538,IM 339,1029,0.3,right,POL,POL,WT,mPFF,M,pSyn,1029,None,90118.65554,4.954814704
1539,IM 342,1029,0.3,right,POL,POL,WT,mPFF,F,pSyn,1029,None,76075.81509,4.881246614
1540,IM 332,1037,0.3,right,POST,POST,WT,mPFF,M,pSyn,1037,None,99062.71227,4.995910215
1541,IM 335,1037,0.3,right,POST,POST,WT,mPFF,F,pSyn,1037,None,131156.367,5.117789378
1542,IM 339,1037,0.3,right,POST,POST,WT,mPFF,M,pSyn,1037,None,159770.3374,5.203496152
1543,IM 342,1037,0.3,right,POST,POST,WT,mPFF,F,pSyn,1037,None,249118.6541,5.396406249
1544,IM 332,563807435,0.3,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,93044.01909,4.968688462
1545,IM 335,563807435,0.3,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,84503.82633,4.926876374
1546,IM 339,563807435,0.3,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,96701.93628,4.98543517
1547,IM 342,563807435,0.3,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,87313.29495,4.941080378
1548,IM 332,1044,0.3,right,PP,PP,WT,mPFF,M,pSyn,1044,None,5306.004059,3.724767579
1549,IM 335,1044,0.3,right,PP,PP,WT,mPFF,F,pSyn,1044,None,50231.25102,4.700973995
1550,IM 342,1044,0.3,right,PP,PP,WT,mPFF,F,pSyn,1044,None,22939.28082,4.360579798
1551,IM 332,1052,0.3,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,523830.7931,5.719191025
1552,IM 335,1052,0.3,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,481754.7744,5.682826027
1553,IM 339,1052,0.3,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,535832.205,5.729028812
1554,IM 342,1052,0.3,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,486691.3523,5.68725363
1555,IM 332,1061,0.3,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,97654.45839,4.989692076
1556,IM 335,1061,0.3,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,10782.04085,4.032700973
1557,IM 339,1061,0.3,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,40727.46245,4.609887352
1558,IM 342,1061,0.3,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,222158.8197,5.346663559
1559,IM 332,1077,0.3,right,PR,PR,WT,mPFF,M,pSyn,1077,None,44540.60939,4.648756155
1560,IM 335,1077,0.3,right,PR,PR,WT,mPFF,F,pSyn,1077,None,43367.50855,4.637164473
1561,IM 339,1077,0.3,right,PR,PR,WT,mPFF,M,pSyn,1077,None,45775.8898,4.660636795
1562,IM 342,1077,0.3,right,PR,PR,WT,mPFF,F,pSyn,1077,None,51358.09614,4.710608916
1563,IM 332,50,0.3,right,PRC,PRC,WT,mPFF,M,pSyn,50,None,135022.1813,5.13040512
1564,IM 335,50,0.3,right,PRC,PRC,WT,mPFF,F,pSyn,50,None,63989.02915,4.806105521
1565,IM 339,50,0.3,right,PRC,PRC,WT,mPFF,M,pSyn,50,None,172105.5939,5.235794986
1566,IM 342,50,0.3,right,PRC,PRC,WT,mPFF,F,pSyn,50,None,114711.347,5.05960638
1567,IM 332,1084,0.3,right,PRE,PRE,WT,mPFF,M,pSyn,1084,None,162850.9761,5.211790366
1568,IM 335,1084,0.3,right,PRE,PRE,WT,mPFF,F,pSyn,1084,None,225975.909,5.354062142
1569,IM 339,1084,0.3,right,PRE,PRE,WT,mPFF,M,pSyn,1084,None,217964.8285,5.33838642
1570,IM 342,1084,0.3,right,PRE,PRE,WT,mPFF,F,pSyn,1084,None,594818.1701,5.774384227
1571,IM 332,146,0.3,right,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,1049049.671,6.020796052
1572,IM 335,146,0.3,right,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,903499.2021,5.955927773
1573,IM 339,146,0.3,right,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,1139183.998,6.056593876
1574,IM 342,146,0.3,right,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,1083043.598,6.03464594
1575,IM 332,484682470,0.3,right,ProS,ProS,WT,mPFF,M,pSyn,484682470,None,98628.38385,4.994001917
1576,IM 335,484682470,0.3,right,ProS,ProS,WT,mPFF,F,pSyn,484682470,None,115746.6591,5.063508464
1577,IM 339,484682470,0.3,right,ProS,ProS,WT,mPFF,M,pSyn,484682470,None,44531.54335,4.648667747
1578,IM 342,484682470,0.3,right,ProS,ProS,WT,mPFF,F,pSyn,484682470,None,90603.83863,4.957146598
1579,IM 332,364,0.3,right,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,100103.1219,5.000447622
1580,IM 335,364,0.3,right,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,89268.72347,4.950699325
1581,IM 339,364,0.3,right,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,102119.3226,5.009107925
1582,IM 342,364,0.3,right,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,117115.1753,5.068613173
1583,IM 339,7,0.3,right,PSV,PSV,WT,mPFF,M,pSyn,7,None,5441.836225,3.735745468
1584,IM 332,126,0.3,right,PVR,PVp,WT,mPFF,M,pSyn,126,None,90473.70064,4.956522355
1585,IM 335,126,0.3,right,PVR,PVp,WT,mPFF,F,pSyn,126,None,2515.809532,3.40067776
1586,IM 342,126,0.3,right,PVR,PVp,WT,mPFF,F,pSyn,126,None,73506.99654,4.866328678
1587,IM 332,149,0.3,right,PVT,PVT,WT,mPFF,M,pSyn,149,None,56658.01349,4.753261344
1588,IM 335,149,0.3,right,PVT,PVT,WT,mPFF,F,pSyn,149,None,48566.97117,4.68634102
1589,IM 339,149,0.3,right,PVT,PVT,WT,mPFF,M,pSyn,149,None,34811.72065,4.54172549
1590,IM 342,149,0.3,right,PVT,PVT,WT,mPFF,F,pSyn,149,None,48845.09744,4.68882098
1591,IM 332,118,0.3,right,PVZ,PVi,WT,mPFF,M,pSyn,118,None,49477.49005,4.69440766
1592,IM 335,118,0.3,right,PVZ,PVi,WT,mPFF,F,pSyn,118,None,47933.12751,4.680635767
1593,IM 339,118,0.3,right,PVZ,PVi,WT,mPFF,M,pSyn,118,None,41710.94039,4.620249981
1594,IM 342,118,0.3,right,PVZ,PVi,WT,mPFF,F,pSyn,118,None,37120.26134,4.569611025
1595,IM 332,181,0.3,right,RE,RE,WT,mPFF,M,pSyn,181,None,47161.70659,4.673589512
1596,IM 335,181,0.3,right,RE,RE,WT,mPFF,F,pSyn,181,None,52520.81309,4.720331441
1597,IM 339,181,0.3,right,RE,RE,WT,mPFF,M,pSyn,181,None,57259.68198,4.757848932
1598,IM 342,181,0.3,right,RE,RE,WT,mPFF,F,pSyn,181,None,77195.04304,4.887589414
1599,IM 332,189,0.3,right,RH,RH,WT,mPFF,M,pSyn,189,None,33623.42016,4.526641888
1600,IM 335,189,0.3,right,RH,RH,WT,mPFF,F,pSyn,189,None,25677.8258,4.409558248
1601,IM 339,189,0.3,right,RH,RH,WT,mPFF,M,pSyn,189,None,28838.47757,4.45997233
1602,IM 342,189,0.3,right,RH,RH,WT,mPFF,F,pSyn,189,None,35353.58115,4.548433412
1603,IM 332,197,0.3,right,RL,RL,WT,mPFF,M,pSyn,197,None,8626.747174,3.935847071
1604,IM 335,197,0.3,right,RL,RL,WT,mPFF,F,pSyn,197,None,14244.68312,4.153652793
1605,IM 339,197,0.3,right,RL,RL,WT,mPFF,M,pSyn,197,None,4902.200968,3.690391112
1606,IM 342,197,0.3,right,RL,RL,WT,mPFF,F,pSyn,197,None,14681.28774,4.166764151
1607,IM 332,214,0.3,right,RN,RN,WT,mPFF,M,pSyn,214,None,160404.5842,5.205216776
1608,IM 335,214,0.3,right,RN,RN,WT,mPFF,F,pSyn,214,None,151818.3333,5.181324219
1609,IM 339,214,0.3,right,RN,RN,WT,mPFF,M,pSyn,214,None,13489.22117,4.129986876
1610,IM 342,214,0.3,right,RN,RN,WT,mPFF,F,pSyn,214,None,97052.56415,4.987007014
1611,IM 332,"c(671, 965, 774, 906, 279)",0.3,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,34204.25082,4.534080083
1612,IM 335,"c(671, 965, 774, 906, 279)",0.3,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,35735.29439,4.553097364
1613,IM 339,"c(671, 965, 774, 906, 279)",0.3,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,36554.98421,4.562946601
1614,IM 342,"c(671, 965, 774, 906, 279)",0.3,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,37056.32988,4.568862404
1615,IM 332,"c(442, 434, 610, 274, 330)",0.3,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,57329.44265,4.75837772
1616,IM 335,"c(442, 434, 610, 274, 330)",0.3,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,59447.91539,4.77413663
1617,IM 339,"c(442, 434, 610, 274, 330)",0.3,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,61878.59303,4.79154043
1618,IM 342,"c(442, 434, 610, 274, 330)",0.3,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,64877.90813,4.812096838
1619,IM 332,"c(542, 430, 687, 590, 622)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,82542.5242,4.916677746
1620,IM 335,"c(542, 430, 687, 590, 622)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,80856.38191,4.907714304
1621,IM 339,"c(542, 430, 687, 590, 622)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,69105.38911,4.839511917
1622,IM 342,"c(542, 430, 687, 590, 622)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,86903.55986,4.939037567
1623,IM 332,262,0.3,right,RT,RT,WT,mPFF,M,pSyn,262,None,170022.9859,5.230507639
1624,IM 335,262,0.3,right,RT,RT,WT,mPFF,F,pSyn,262,None,153334.4407,5.185639714
1625,IM 339,262,0.3,right,RT,RT,WT,mPFF,M,pSyn,262,None,153538.6323,5.186217668
1626,IM 342,262,0.3,right,RT,RT,WT,mPFF,F,pSyn,262,None,202285.6398,5.305965053
1627,IM 332,863,0.3,right,rust,rust,WT,mPFF,M,pSyn,863,None,49221.83449,4.692157796
1628,IM 335,863,0.3,right,rust,rust,WT,mPFF,F,pSyn,863,None,41525.25161,4.618312273
1629,IM 339,863,0.3,right,rust,rust,WT,mPFF,M,pSyn,863,None,63759.00121,4.804541505
1630,IM 342,863,0.3,right,rust,rust,WT,mPFF,F,pSyn,863,None,60529.09497,4.78196418
1631,IM 332,271,0.3,right,SAG,SAG,WT,mPFF,M,pSyn,271,None,69145.27263,4.839762493
1632,IM 335,271,0.3,right,SAG,SAG,WT,mPFF,F,pSyn,271,None,68249.83173,4.834101585
1633,IM 339,271,0.3,right,SAG,SAG,WT,mPFF,M,pSyn,271,None,79705.65287,4.901489124
1634,IM 342,271,0.3,right,SAG,SAG,WT,mPFF,F,pSyn,271,None,86958.72756,4.939313176
