,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
911,IM 334,"c(996, 328, 1101, 783, 831)",0.2,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,F,pSyn,"c(996, 328, 1101, 783, 831)",None,136515.4051,5.135181662
912,IM 338,"c(996, 328, 1101, 783, 831)",0.2,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",None,115450.8173,5.062397012
913,IM 341,"c(996, 328, 1101, 783, 831)",0.2,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,F,pSyn,"c(996, 328, 1101, 783, 831)",None,123786.8065,5.092674359
914,IM 331,"c(120, 163, 344, 314, 355)",0.2,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",None,61486.12958,4.788777156
915,IM 334,"c(120, 163, 344, 314, 355)",0.2,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",None,57813.65168,4.762030402
916,IM 338,"c(120, 163, 344, 314, 355)",0.2,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",None,71057.79486,4.851611726
917,IM 341,"c(120, 163, 344, 314, 355)",0.2,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",None,57443.57251,4.759241442
918,IM 331,"c(704, 694, 800, 675)",0.2,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,M,pSyn,"c(704, 694, 800, 675)",None,58342.33985,4.765983843
919,IM 334,"c(704, 694, 800, 675)",0.2,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,F,pSyn,"c(704, 694, 800, 675)",None,72597.07431,4.860919119
920,IM 338,"c(704, 694, 800, 675)",0.2,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,M,pSyn,"c(704, 694, 800, 675)",None,62661.21707,4.796998826
921,IM 341,"c(704, 694, 800, 675)",0.2,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,F,pSyn,"c(704, 694, 800, 675)",None,69817.48629,4.843964208
922,IM 331,466,0.2,right,alv,alv,WT,mPFF,M,pSyn,466,None,131596.8999,5.119245658
923,IM 334,466,0.2,right,alv,alv,WT,mPFF,F,pSyn,466,None,116732.0426,5.067190085
924,IM 338,466,0.2,right,alv,alv,WT,mPFF,M,pSyn,466,None,133798.6571,5.126451754
925,IM 341,466,0.2,right,alv,alv,WT,mPFF,F,pSyn,466,None,108627.4492,5.035939581
926,IM 331,884,0.2,right,amc,amc,WT,mPFF,M,pSyn,884,None,31194.2517,4.494074572
927,IM 334,884,0.2,right,amc,amc,WT,mPFF,F,pSyn,884,None,32964.93173,4.518052181
928,IM 338,884,0.2,right,amc,amc,WT,mPFF,M,pSyn,884,None,37016.98993,4.568401101
929,IM 341,884,0.2,right,amc,amc,WT,mPFF,F,pSyn,884,None,32045.5258,4.505767402
930,IM 331,159,0.2,right,AON,AON,WT,mPFF,M,pSyn,159,None,1176623.89,6.070637662
931,IM 334,159,0.2,right,AON,AON,WT,mPFF,F,pSyn,159,None,944972.1798,5.975419023
932,IM 338,159,0.2,right,AON,AON,WT,mPFF,M,pSyn,159,None,1053465.247,6.022620213
933,IM 341,159,0.2,right,AON,AON,WT,mPFF,F,pSyn,159,None,938926.6285,5.972631656
934,IM 331,215,0.2,right,APN,APN,WT,mPFF,M,pSyn,215,None,673031.4325,5.828035348
935,IM 334,215,0.2,right,APN,APN,WT,mPFF,F,pSyn,215,None,303429.9707,5.482058475
936,IM 338,215,0.2,right,APN,APN,WT,mPFF,M,pSyn,215,None,463796.5977,5.666327558
937,IM 331,484682508,0.2,right,APr,APr,WT,mPFF,M,pSyn,484682508,None,60845.43242,4.784227982
938,IM 334,484682508,0.2,right,APr,APr,WT,mPFF,F,pSyn,484682508,None,93845.92493,4.972415419
939,IM 338,484682508,0.2,right,APr,APr,WT,mPFF,M,pSyn,484682508,None,128744.3815,5.109728285
940,IM 341,484682508,0.2,right,APr,APr,WT,mPFF,F,pSyn,484682508,None,77929.03973,4.891699325
941,IM 331,484682524,0.2,right,ar,ar,WT,mPFF,M,pSyn,484682524,None,44783.79594,4.651120902
942,IM 334,484682524,0.2,right,ar,ar,WT,mPFF,F,pSyn,484682524,None,54639.33722,4.737505423
943,IM 338,484682524,0.2,right,ar,ar,WT,mPFF,M,pSyn,484682524,None,61482.04543,4.788748308
944,IM 341,484682524,0.2,right,ar,ar,WT,mPFF,F,pSyn,484682524,None,126795.3471,5.103103317
945,IM 331,223,0.2,right,ARH,ARH,WT,mPFF,M,pSyn,223,None,82724.32759,4.917633246
946,IM 334,223,0.2,right,ARH,ARH,WT,mPFF,F,pSyn,223,None,77366.80716,4.888554674
947,IM 338,223,0.2,right,ARH,ARH,WT,mPFF,M,pSyn,223,None,80521.56588,4.905912212
948,IM 341,223,0.2,right,ARH,ARH,WT,mPFF,F,pSyn,223,None,84058.8602,4.924583497
949,IM 331,231,0.2,right,AT,AT,WT,mPFF,M,pSyn,231,None,28325.40495,4.452176128
950,IM 334,231,0.2,right,AT,AT,WT,mPFF,F,pSyn,231,None,26502.21903,4.423282239
951,IM 338,231,0.2,right,AT,AT,WT,mPFF,M,pSyn,231,None,54465.60085,4.736122299
952,IM 331,"c(527, 600, 678, 252, 156, 243)",0.2,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",None,71350.10883,4.85339464
953,IM 334,"c(527, 600, 678, 252, 156, 243)",0.2,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",None,58168.76884,4.764689872
954,IM 338,"c(527, 600, 678, 252, 156, 243)",0.2,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",None,72855.78805,4.86246406
955,IM 341,"c(527, 600, 678, 252, 156, 243)",0.2,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",None,77028.28418,4.886650224
956,IM 331,"c(735, 251, 816, 847, 954, 1005)",0.2,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",None,92205.31385,4.96475595
957,IM 334,"c(735, 251, 816, 847, 954, 1005)",0.2,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",None,85151.37437,4.930191662
958,IM 338,"c(735, 251, 816, 847, 954, 1005)",0.2,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",None,97152.35095,4.987453314
959,IM 341,"c(735, 251, 816, 847)",0.2,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847)",None,50705.00022,4.705050789
960,IM 331,"c(696, 643, 759, 791, 249, 456)",0.2,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",None,53344.74112,4.727091612
961,IM 334,"c(696, 643, 759, 791, 249, 456)",0.2,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",None,47744.41838,4.678922607
962,IM 338,"c(696, 643, 759, 791, 249, 456)",0.2,right,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",None,47795.25386,4.679384773
963,IM 331,"c(959, 755, 990, 1023, 520, 598)",0.2,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",None,66622.74946,4.823622552
964,IM 334,"c(959, 755, 990, 1023, 520, 598)",0.2,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",None,49971.57329,4.698723023
965,IM 338,"c(959, 755, 990, 1023, 520, 598)",0.2,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",None,56879.75988,4.754957754
966,IM 341,"c(959, 755, 990, 1023, 520, 598)",0.2,right,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",None,81456.07216,4.910923464
967,IM 334,292,0.2,right,BA,BA,WT,mPFF,F,pSyn,292,None,3960.638802,3.597765239
968,IM 338,292,0.2,right,BA,BA,WT,mPFF,M,pSyn,292,None,41666.79036,4.619790048
969,IM 331,482,0.2,right,bic,bic,WT,mPFF,M,pSyn,482,None,62243.83906,4.794096371
970,IM 334,482,0.2,right,bic,bic,WT,mPFF,F,pSyn,482,None,79002.03448,4.897638276
971,IM 338,482,0.2,right,bic,bic,WT,mPFF,M,pSyn,482,None,72430.76497,4.859923072
972,IM 341,482,0.2,right,bic,bic,WT,mPFF,F,pSyn,482,None,79020.14211,4.897737806
973,IM 331,"c(303, 451, 311)",0.2,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,M,pSyn,"c(303, 451, 311)",None,138184.5246,5.140459409
974,IM 334,"c(303, 451, 311)",0.2,right,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,F,pSyn,"c(303, 451, 311)",None,141785.11,5.151630625
975,IM 338,"c(303, 311, 451)",0.2,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",None,163038.9657,5.212291412
976,IM 341,"c(303, 311, 451)",0.2,right,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,F,pSyn,"c(303, 311, 451)",None,186898.5352,5.271605898
977,IM 331,"c(327, 334)",0.2,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",None,179043.4426,5.25295842
978,IM 334,"c(327, 334)",0.2,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",None,144350.2444,5.159417523
979,IM 338,"c(327, 334)",0.2,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",None,199857.5361,5.300720529
980,IM 341,"c(327, 334)",0.2,right,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",None,158456.2314,5.199909323
981,IM 331,916,0.2,right,bsc,bsc,WT,mPFF,M,pSyn,916,None,49256.39794,4.692462649
982,IM 334,916,0.2,right,bsc,bsc,WT,mPFF,F,pSyn,916,None,62061.57929,4.792822823
983,IM 338,916,0.2,right,bsc,bsc,WT,mPFF,M,pSyn,916,None,57001.50263,4.755886304
984,IM 331,382,0.2,right,CA1,CA1,WT,mPFF,M,pSyn,382,None,1373893.293,6.137953004
985,IM 334,382,0.2,right,CA1,CA1,WT,mPFF,F,pSyn,382,None,1190176.434,6.075611347
986,IM 338,382,0.2,right,CA1,CA1,WT,mPFF,M,pSyn,382,None,1098156.163,6.040664103
987,IM 341,382,0.2,right,CA1,CA1,WT,mPFF,F,pSyn,382,None,814884.1177,5.911095853
988,IM 331,423,0.2,right,CA2,CA2,WT,mPFF,M,pSyn,423,None,81138.36011,4.909226226
989,IM 334,423,0.2,right,CA2,CA2,WT,mPFF,F,pSyn,423,None,70691.17253,4.849365185
990,IM 338,423,0.2,right,CA2,CA2,WT,mPFF,M,pSyn,423,None,88662.09457,4.947737987
991,IM 341,423,0.2,right,CA2,CA2,WT,mPFF,F,pSyn,423,None,44853.28134,4.65179422
992,IM 331,463,0.2,right,CA3,CA3,WT,mPFF,M,pSyn,463,None,835826.3848,5.922116077
993,IM 334,463,0.2,right,CA3,CA3,WT,mPFF,F,pSyn,463,None,759432.9294,5.880489424
994,IM 338,463,0.2,right,CA3,CA3,WT,mPFF,M,pSyn,463,None,895601.4382,5.952114782
995,IM 341,463,0.2,right,CA3,CA3,WT,mPFF,F,pSyn,463,None,479759.2745,5.681023379
996,IM 331,512,0.2,right,CB,CB,WT,mPFF,M,pSyn,512,None,24345.65157,4.386421402
997,IM 334,512,0.2,right,CB,CB,WT,mPFF,F,pSyn,512,None,24887.39518,4.395979444
998,IM 338,512,0.2,right,CB,CB,WT,mPFF,M,pSyn,512,None,28133.01306,4.449216248
999,IM 341,512,0.2,right,CB,CB,WT,mPFF,F,pSyn,512,None,46175.91313,4.664415492
1000,IM 331,"c(484682516, 964, 986, 971)",0.2,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(484682516, 964, 986, 971)",None,187824.3626,5.273751924
1001,IM 334,"c(484682516, 964, 986, 971)",0.2,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,F,pSyn,"c(484682516, 964, 986, 971)",None,204572.625,5.310847518
1002,IM 338,"c(484682516, 964, 986, 971)",0.2,right,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,mPFF,M,pSyn,"c(484682516, 964, 986, 971)",None,223982.0234,5.350213164
1003,IM 341,"c(484682516, 964, 986)",0.2,right,cc,"c(""ccb"", ""ee"", ""ccs"")",WT,mPFF,F,pSyn,"c(484682516, 964, 986)",None,192784.3135,5.285071693
1004,IM 331,1108,0.2,right,ccg,ccg,WT,mPFF,M,pSyn,1108,None,490097.8426,5.690282791
1005,IM 334,1108,0.2,right,ccg,ccg,WT,mPFF,F,pSyn,1108,None,447917.2468,5.651197785
1006,IM 338,1108,0.2,right,ccg,ccg,WT,mPFF,M,pSyn,1108,None,541773.7621,5.733817968
1007,IM 341,1108,0.2,right,ccg,ccg,WT,mPFF,F,pSyn,1108,None,579010.0404,5.762686095
1008,IM 331,"c(544, 551, 559)",0.2,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",None,64217.44577,4.807653028
1009,IM 334,"c(544, 551, 559)",0.2,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",None,78905.84493,4.897109175
1010,IM 338,"c(544, 551, 559)",0.2,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,M,pSyn,"c(544, 551, 559)",None,106992.3439,5.029352702
1011,IM 341,"c(544, 551, 559)",0.2,right,CEA,"c(""CEAc"", ""CEAl"", ""CEAm"")",WT,mPFF,F,pSyn,"c(544, 551, 559)",None,100713.6389,5.003088288
1012,IM 331,940,0.2,right,cing,cing,WT,mPFF,M,pSyn,940,None,85534.55008,4.932141575
1013,IM 334,940,0.2,right,cing,cing,WT,mPFF,F,pSyn,940,None,86273.71662,4.935878508
1014,IM 338,940,0.2,right,cing,cing,WT,mPFF,M,pSyn,940,None,89237.42897,4.950547049
1015,IM 341,940,0.2,right,cing,cing,WT,mPFF,F,pSyn,940,None,92577.71334,4.96650645
1016,IM 331,575,0.2,right,CL,CL,WT,mPFF,M,pSyn,575,None,132642.5529,5.122682872
1017,IM 334,575,0.2,right,CL,CL,WT,mPFF,F,pSyn,575,None,122705.6888,5.088864698
1018,IM 338,575,0.2,right,CL,CL,WT,mPFF,M,pSyn,575,None,132752.0194,5.123041136
1019,IM 341,575,0.2,right,CL,CL,WT,mPFF,F,pSyn,575,None,138994.3689,5.142997206
1020,IM 331,583,0.2,right,CLA,CLA,WT,mPFF,M,pSyn,583,None,63571.84953,4.803264847
1021,IM 334,583,0.2,right,CLA,CLA,WT,mPFF,F,pSyn,583,None,66366.45915,4.821948647
1022,IM 338,583,0.2,right,CLA,CLA,WT,mPFF,M,pSyn,583,None,61213.43795,4.786846772
1023,IM 341,583,0.2,right,CLA,CLA,WT,mPFF,F,pSyn,583,None,72174.66895,4.858384801
1024,IM 331,591,0.2,right,CLI,CLI,WT,mPFF,M,pSyn,591,None,14570.47588,4.163473737
1025,IM 334,591,0.2,right,CLI,CLI,WT,mPFF,F,pSyn,591,None,13326.43042,4.124713836
1026,IM 341,591,0.2,right,CLI,CLI,WT,mPFF,F,pSyn,591,None,46704.69061,4.6693605
1027,IM 331,599,0.2,right,CM,CM,WT,mPFF,M,pSyn,599,None,61397.36407,4.788149726
1028,IM 334,599,0.2,right,CM,CM,WT,mPFF,F,pSyn,599,None,46154.31284,4.66421229
1029,IM 338,599,0.2,right,CM,CM,WT,mPFF,M,pSyn,599,None,85001.82161,4.929428233
1030,IM 341,599,0.2,right,CM,CM,WT,mPFF,F,pSyn,599,None,64697.74,4.81088911
1031,IM 331,639,0.2,right,COA,COAa,WT,mPFF,M,pSyn,639,None,139509.6738,5.144604323
1032,IM 334,639,0.2,right,COA,COAa,WT,mPFF,F,pSyn,639,None,202489.1751,5.306401811
1033,IM 338,639,0.2,right,COA,COAa,WT,mPFF,M,pSyn,639,None,225734.6686,5.353598264
1034,IM 341,639,0.2,right,COA,COAa,WT,mPFF,F,pSyn,639,None,144583.7795,5.160119573
1035,IM 331,"c(655, 663)",0.2,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",None,191935.9107,5.283156238
1036,IM 334,"c(655, 663)",0.2,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",None,202405.2638,5.306221803
1037,IM 338,"c(655, 663)",0.2,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,M,pSyn,"c(655, 663)",None,255661.9723,5.407666135
1038,IM 341,"c(655, 663)",0.2,right,COAp,"c(""COApl"", ""COApm"")",WT,mPFF,F,pSyn,"c(655, 663)",None,147843.8753,5.169803338
1039,IM 331,672,0.2,right,CP,CP,WT,mPFF,M,pSyn,672,None,1516620.696,6.180876978
1040,IM 334,672,0.2,right,CP,CP,WT,mPFF,F,pSyn,672,None,1585828.377,6.200256185
1041,IM 338,672,0.2,right,CP,CP,WT,mPFF,M,pSyn,672,None,1684223.034,6.226399603
1042,IM 341,672,0.2,right,CP,CP,WT,mPFF,F,pSyn,672,None,1550586.86,6.190496099
1043,IM 331,924,0.2,right,cpd,cpd,WT,mPFF,M,pSyn,924,None,272007.0373,5.43458014
1044,IM 334,924,0.2,right,cpd,cpd,WT,mPFF,F,pSyn,924,None,208226.5269,5.318536055
1045,IM 338,924,0.2,right,cpd,cpd,WT,mPFF,M,pSyn,924,None,250972.3579,5.399625891
1046,IM 331,679,0.2,right,CS,CS,WT,mPFF,M,pSyn,679,None,267343.3649,5.42706941
1047,IM 334,679,0.2,right,CS,CS,WT,mPFF,F,pSyn,679,None,290849.3337,5.463668073
1048,IM 338,679,0.2,right,CS,CS,WT,mPFF,M,pSyn,679,None,247771.7045,5.394051708
1049,IM 341,679,0.2,right,CS,CS,WT,mPFF,F,pSyn,679,None,249128.5579,5.396423514
1050,IM 331,784,0.2,right,cst,cst,WT,mPFF,M,pSyn,784,None,33628.77899,4.526711099
1051,IM 334,784,0.2,right,cst,cst,WT,mPFF,F,pSyn,784,None,40322.07223,4.605542843
1052,IM 338,784,0.2,right,cst,cst,WT,mPFF,M,pSyn,784,None,49650.06897,4.695919856
1053,IM 341,784,0.2,right,cst,cst,WT,mPFF,F,pSyn,784,None,41246.82219,4.615390495
1054,IM 331,703,0.2,right,CTXsp,CTXsp,WT,mPFF,M,pSyn,703,None,18365.67532,4.264006903
1055,IM 334,703,0.2,right,CTXsp,CTXsp,WT,mPFF,F,pSyn,703,None,20839.27657,4.318882639
1056,IM 338,703,0.2,right,CTXsp,CTXsp,WT,mPFF,M,pSyn,703,None,25385.71528,4.404589405
1057,IM 341,703,0.2,right,CTXsp,CTXsp,WT,mPFF,F,pSyn,703,None,24074.90299,4.381564546
1058,IM 331,"c(10703, 10704, 632)",0.2,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,M,pSyn,"c(10703, 10704, 632)",None,233194.5592,5.367718414
1059,IM 334,"c(10703, 10704, 632)",0.2,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,F,pSyn,"c(10703, 10704, 632)",None,201455.7077,5.304179576
1060,IM 338,"c(10703, 10704, 632)",0.2,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,M,pSyn,"c(10703, 10704, 632)",None,192358.4413,5.284111249
1061,IM 341,"c(10703, 10704, 632)",0.2,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,F,pSyn,"c(10703, 10704, 632)",None,179691.5477,5.254527649
1062,IM 331,443,0.2,right,dhc,dhc,WT,mPFF,M,pSyn,443,None,106708.0428,5.028197154
1063,IM 334,443,0.2,right,dhc,dhc,WT,mPFF,F,pSyn,443,None,75806.54458,4.879706701
1064,IM 338,443,0.2,right,dhc,dhc,WT,mPFF,M,pSyn,443,None,93298.27966,4.969873636
1065,IM 341,443,0.2,right,dhc,dhc,WT,mPFF,F,pSyn,443,None,58512.79886,4.767250872
1066,IM 331,830,0.2,right,DMH,DMH,WT,mPFF,M,pSyn,830,None,88484.86202,4.946868978
1067,IM 334,830,0.2,right,DMH,DMH,WT,mPFF,F,pSyn,830,None,93455.87104,4.97060659
1068,IM 338,830,0.2,right,DMH,DMH,WT,mPFF,M,pSyn,830,None,64553.54052,4.809920067
1069,IM 341,830,0.2,right,DMH,DMH,WT,mPFF,F,pSyn,830,None,148080.7196,5.170498516
1070,IM 331,814,0.2,right,DP,DP,WT,mPFF,M,pSyn,814,None,126422.0428,5.101822804
1071,IM 334,814,0.2,right,DP,DP,WT,mPFF,F,pSyn,814,None,109293.9478,5.038596113
1072,IM 338,814,0.2,right,DP,DP,WT,mPFF,M,pSyn,814,None,99072.06716,4.995951225
1073,IM 341,814,0.2,right,DP,DP,WT,mPFF,F,pSyn,814,None,120755.8859,5.081908308
1074,IM 331,872,0.2,right,DR,DR,WT,mPFF,M,pSyn,872,None,33622.83971,4.52663439
1075,IM 334,872,0.2,right,DR,DR,WT,mPFF,F,pSyn,872,None,51608.03566,4.712717329
1076,IM 338,872,0.2,right,DR,DR,WT,mPFF,M,pSyn,872,None,73169.83439,4.864332072
1077,IM 341,872,0.2,right,DR,DR,WT,mPFF,F,pSyn,872,None,6382.323068,3.804978785
1078,IM 331,812,0.2,right,dscp,dscp,WT,mPFF,M,pSyn,812,None,45274.237,4.65585114
1079,IM 334,812,0.2,right,dscp,dscp,WT,mPFF,F,pSyn,812,None,53229.75365,4.726154456
1080,IM 338,812,0.2,right,dscp,dscp,WT,mPFF,M,pSyn,812,None,18359.17819,4.263853237
1081,IM 341,812,0.2,right,dscp,dscp,WT,mPFF,F,pSyn,812,None,40426.45566,4.606665667
1082,IM 331,579,0.2,right,ec,ec,WT,mPFF,M,pSyn,579,None,47669.25119,4.67823833
1083,IM 334,579,0.2,right,ec,ec,WT,mPFF,F,pSyn,579,None,43734.47957,4.640823963
1084,IM 338,579,0.2,right,ec,ec,WT,mPFF,M,pSyn,579,None,44594.21763,4.649278549
1085,IM 341,579,0.2,right,ec,ec,WT,mPFF,F,pSyn,579,None,48601.31382,4.68664801
1086,IM 331,"c(836, 427, 988, 977, 1045)",0.2,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,48876.18796,4.689097326
1087,IM 334,"c(836, 427, 988, 977, 1045)",0.2,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,42824.83199,4.631695668
1088,IM 338,"c(836, 427, 988, 977, 1045)",0.2,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,53258.98129,4.726392855
1089,IM 341,"c(836, 427, 988, 977, 1045)",0.2,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,50654.08328,4.70461446
1090,IM 331,1092,0.2,right,em,em,WT,mPFF,M,pSyn,1092,None,20049.11133,4.302095128
1091,IM 334,1092,0.2,right,em,em,WT,mPFF,F,pSyn,1092,None,22424.68316,4.350726316
1092,IM 338,1092,0.2,right,em,em,WT,mPFF,M,pSyn,1092,None,23225.2896,4.365961138
1093,IM 341,1092,0.2,right,em,em,WT,mPFF,F,pSyn,1092,None,23959.04442,4.379469493
1094,IM 331,"c(1121, 20, 52, 139, 28)",0.2,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,157434.758,5.197100621
1095,IM 334,"c(1121, 20, 52, 139, 28)",0.2,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,148105.8873,5.170572322
1096,IM 338,"c(1121, 20, 52, 139, 28)",0.2,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,152663.5001,5.183735215
1097,IM 341,"c(1121, 20, 52, 139, 28)",0.2,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,161418.0182,5.207952011
