,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
836,IM 94,"c(732, 606826647, 606826651, 606826659)",1,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,M,pSyn,"c(732, 606826647, 606826651, 606826659)",None,71161.55466,4.852245428
837,IM 95,"c(606826647, 606826651, 606826655, 606826659, 732)",1,left,MM,"c(""MMl"", ""MMm"", ""MMp"", ""MMd"", ""MMme"")",WT,mPFF,M,pSyn,"c(606826647, 606826651, 606826655, 606826659, 732)",None,51618.52974,4.71280563
838,IM 96,"c(732, 606826647, 606826651, 606826659)",1,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,M,pSyn,"c(732, 606826647, 606826651, 606826659)",None,70914.64873,4.850735956
839,IM 89,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",None,276689.6362,5.441992892
840,IM 90,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",None,303834.1976,5.482636654
841,IM 91,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",None,256506.0165,5.409097556
842,IM 92,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",None,281938.6817,5.450154665
843,IM 93,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",None,281140.7035,5.448923727
844,IM 94,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",None,253119.5482,5.403325687
845,IM 95,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",None,277103.4539,5.442641939
846,IM 96,"c(320, 943, 648, 844, 882)",1,left,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",None,259276.6382,5.413763387
847,IM 89,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",None,274480.2015,5.438511024
848,IM 90,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",None,283794.5524,5.453004055
849,IM 91,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",None,241182.4053,5.382345622
850,IM 92,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",None,265318.0375,5.423766776
851,IM 93,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",None,280001.9075,5.44716099
852,IM 94,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",None,277167.0899,5.442741662
853,IM 95,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",None,355908.4985,5.551338358
854,IM 96,"c(656, 962, 767, 1021, 1085)",1,left,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",None,274636.3923,5.438758085
855,IM 89,93,1,left,moV,moV,WT,mPFF,F,pSyn,93,None,22069.33367,4.343789221
856,IM 90,93,1,left,moV,moV,WT,mPFF,F,pSyn,93,None,36304.03819,4.559954936
857,IM 91,93,1,left,moV,moV,WT,mPFF,F,pSyn,93,None,34051.69659,4.532138755
858,IM 92,93,1,left,moV,moV,WT,mPFF,F,pSyn,93,None,22947.57791,4.360736853
859,IM 93,93,1,left,moV,moV,WT,mPFF,M,pSyn,93,None,28511.78927,4.455024473
860,IM 95,93,1,left,moV,moV,WT,mPFF,M,pSyn,93,None,29422.50562,4.468679655
861,IM 96,93,1,left,moV,moV,WT,mPFF,M,pSyn,93,None,23671.39444,4.374223842
862,IM 89,673,1,left,mp,mp,WT,mPFF,F,pSyn,673,None,1415.434367,3.150889739
863,IM 90,673,1,left,mp,mp,WT,mPFF,F,pSyn,673,None,16609.69731,4.220361718
864,IM 91,673,1,left,mp,mp,WT,mPFF,F,pSyn,673,None,20953.99413,4.321266818
865,IM 92,673,1,left,mp,mp,WT,mPFF,F,pSyn,673,None,6649.147158,3.822765945
866,IM 93,673,1,left,mp,mp,WT,mPFF,M,pSyn,673,None,769.830159,2.886394927
867,IM 94,673,1,left,mp,mp,WT,mPFF,M,pSyn,673,None,4573.556018,3.660254004
868,IM 95,673,1,left,mp,mp,WT,mPFF,M,pSyn,673,None,24733.41836,4.393284144
869,IM 96,673,1,left,mp,mp,WT,mPFF,M,pSyn,673,None,4663.769397,3.668737069
870,IM 89,531,1,left,MPT,MPT,WT,mPFF,F,pSyn,531,None,27607.16568,4.441021822
871,IM 91,531,1,left,MPT,MPT,WT,mPFF,F,pSyn,531,None,64098.75438,4.80684959
872,IM 92,531,1,left,MPT,MPT,WT,mPFF,F,pSyn,531,None,37652.92473,4.575798716
873,IM 93,531,1,left,MPT,MPT,WT,mPFF,M,pSyn,531,None,62356.24286,4.79487994
874,IM 94,531,1,left,MPT,MPT,WT,mPFF,M,pSyn,531,None,55858.68162,4.747090681
875,IM 95,531,1,left,MPT,MPT,WT,mPFF,M,pSyn,531,None,57701.66773,4.761188366
876,IM 96,531,1,left,MPT,MPT,WT,mPFF,M,pSyn,531,None,39690.31701,4.598684568
877,IM 89,128,1,left,MRN,MRN,WT,mPFF,F,pSyn,128,None,712020.5304,5.852492516
878,IM 90,128,1,left,MRN,MRN,WT,mPFF,F,pSyn,128,None,836132.7687,5.922275244
879,IM 91,128,1,left,MRN,MRN,WT,mPFF,F,pSyn,128,None,699082.5621,5.844528469
880,IM 92,128,1,left,MRN,MRN,WT,mPFF,F,pSyn,128,None,825310.3529,5.916617293
881,IM 93,128,1,left,MRN,MRN,WT,mPFF,M,pSyn,128,None,633388.7164,5.801670322
882,IM 94,128,1,left,MRN,MRN,WT,mPFF,M,pSyn,128,None,659598.8602,5.819279896
883,IM 95,128,1,left,MRN,MRN,WT,mPFF,M,pSyn,128,None,666644.7494,5.823894463
884,IM 96,128,1,left,MRN,MRN,WT,mPFF,M,pSyn,128,None,762264.3541,5.882105611
885,IM 89,564,1,left,MS,MS,WT,mPFF,F,pSyn,564,None,69843.54683,4.844126286
886,IM 90,564,1,left,MS,MS,WT,mPFF,F,pSyn,564,None,110700.5357,5.044149722
887,IM 91,564,1,left,MS,MS,WT,mPFF,F,pSyn,564,None,118268.7975,5.072870181
888,IM 92,564,1,left,MS,MS,WT,mPFF,F,pSyn,564,None,127747.2632,5.106351605
889,IM 93,564,1,left,MS,MS,WT,mPFF,M,pSyn,564,None,84829.16405,4.928545187
890,IM 94,564,1,left,MS,MS,WT,mPFF,M,pSyn,564,None,91434.16489,4.961108503
891,IM 95,564,1,left,MS,MS,WT,mPFF,M,pSyn,564,None,30772.04849,4.488156408
892,IM 96,564,1,left,MS,MS,WT,mPFF,M,pSyn,564,None,113799.0821,5.056138759
893,IM 90,58,1,left,MT,MT,WT,mPFF,F,pSyn,58,None,25449.53659,4.405679879
894,IM 91,58,1,left,MT,MT,WT,mPFF,F,pSyn,58,None,31819.02813,4.502686911
895,IM 92,58,1,left,MT,MT,WT,mPFF,F,pSyn,58,None,25046.73377,4.3987511
896,IM 94,58,1,left,MT,MT,WT,mPFF,M,pSyn,58,None,14237.87807,4.15344527
897,IM 95,58,1,left,MT,MT,WT,mPFF,M,pSyn,58,None,38918.76125,4.590159009
898,IM 96,58,1,left,MT,MT,WT,mPFF,M,pSyn,58,None,26837.40268,4.428740483
899,IM 89,681,1,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,6986.461347,3.844257261
900,IM 90,681,1,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,9733.923364,3.988287923
901,IM 91,681,1,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,6698.74731,3.825993596
902,IM 92,681,1,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,7945.823823,3.900138932
903,IM 93,681,1,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,6822.793037,3.833962198
904,IM 94,681,1,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,4651.61535,3.667603796
905,IM 95,681,1,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,6419.486125,3.807500265
906,IM 96,681,1,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,7038.079614,3.847454176
907,IM 89,690,1,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,31235.79849,4.494652613
908,IM 90,690,1,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,37340.83578,4.572184034
909,IM 91,690,1,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,34931.66961,4.543219344
910,IM 92,690,1,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,38442.73397,4.584814266
911,IM 93,690,1,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,33222.25551,4.521429114
912,IM 94,690,1,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,31681.2222,4.500801928
913,IM 95,690,1,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,36389.90105,4.560980875
914,IM 96,690,1,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,34871.41318,4.542469548
915,IM 89,354,1,left,MY,MY,WT,mPFF,F,pSyn,354,None,46974.82438,4.671865165
916,IM 89,997,1,left,None,None,WT,mPFF,F,pSyn,997,None,123505.5445,5.091686455
917,IM 90,997,1,left,None,None,WT,mPFF,F,pSyn,997,None,162037.2782,5.209614939
918,IM 91,997,1,left,None,None,WT,mPFF,F,pSyn,997,None,135995.873,5.133525729
919,IM 92,997,1,left,None,None,WT,mPFF,F,pSyn,997,None,154755.436,5.189645913
920,IM 93,997,1,left,None,None,WT,mPFF,M,pSyn,997,None,121280.7422,5.083791846
921,IM 94,997,1,left,None,None,WT,mPFF,M,pSyn,997,None,129063.1996,5.110802428
922,IM 95,997,1,left,None,None,WT,mPFF,M,pSyn,997,None,155696.0639,5.192277634
923,IM 96,997,1,left,None,None,WT,mPFF,M,pSyn,997,None,140412.336,5.147405265
924,IM 89,587,1,left,ND,ND,WT,mPFF,F,pSyn,587,None,22761.22817,4.357195693
925,IM 90,587,1,left,ND,ND,WT,mPFF,F,pSyn,587,None,41930.7331,4.622532456
926,IM 91,587,1,left,ND,ND,WT,mPFF,F,pSyn,587,None,46952.46834,4.671658429
927,IM 92,587,1,left,ND,ND,WT,mPFF,F,pSyn,587,None,40606.57347,4.608596344
928,IM 93,587,1,left,ND,ND,WT,mPFF,M,pSyn,587,None,14241.85794,4.15356665
929,IM 94,587,1,left,ND,ND,WT,mPFF,M,pSyn,587,None,26673.57416,4.426081214
930,IM 95,587,1,left,ND,ND,WT,mPFF,M,pSyn,587,None,39646.21473,4.598201729
931,IM 96,587,1,left,ND,ND,WT,mPFF,M,pSyn,587,None,35495.00012,4.550167182
932,IM 89,596,1,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,182829.8646,5.262047138
933,IM 90,596,1,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,168313.5132,5.226118985
934,IM 91,596,1,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,172412.2626,5.236568151
935,IM 92,596,1,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,202045.2306,5.305448603
936,IM 93,596,1,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,162532.6092,5.210940507
937,IM 94,596,1,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,143423.9731,5.156621749
938,IM 95,596,1,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,180618.5455,5.256762341
939,IM 96,596,1,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,166736.3711,5.222030345
940,IM 89,612,1,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,310810.7197,5.492495989
941,IM 90,612,1,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,444028.1317,5.647410486
942,IM 91,612,1,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,391319.4273,5.592531409
943,IM 92,612,1,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,290944.2314,5.463809751
944,IM 93,612,1,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,411452.6962,5.614319913
945,IM 95,612,1,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,439498.6777,5.642957573
946,IM 96,612,1,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,313909.558,5.496804539
947,IM 89,628,1,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,127684.4269,5.106137932
948,IM 90,628,1,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,133957.6973,5.126967674
949,IM 91,628,1,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,163340.886,5.213094907
950,IM 92,628,1,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,161566.7263,5.208351925
951,IM 93,628,1,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,188223.4738,5.274673784
952,IM 94,628,1,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,142479.4065,5.153752097
953,IM 95,628,1,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,138621.5826,5.141830853
954,IM 96,628,1,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,145472.9312,5.16278219
955,IM 89,634,1,left,NPC,NPC,WT,mPFF,F,pSyn,634,None,189701.2399,5.278070169
956,IM 91,634,1,left,NPC,NPC,WT,mPFF,F,pSyn,634,None,228309.2629,5.358523532
957,IM 92,634,1,left,NPC,NPC,WT,mPFF,F,pSyn,634,None,332112.2464,5.52128489
958,IM 93,634,1,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,336030.8643,5.526379169
959,IM 94,634,1,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,160737.9649,5.206118466
960,IM 95,634,1,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,156315.8978,5.194003149
961,IM 96,634,1,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,176952.0833,5.24785568
962,IM 89,102,1,left,nst,nst,WT,mPFF,F,pSyn,102,None,22510.93345,4.352393504
963,IM 90,102,1,left,nst,nst,WT,mPFF,F,pSyn,102,None,26288.06759,4.419758663
964,IM 91,102,1,left,nst,nst,WT,mPFF,F,pSyn,102,None,27112.52353,4.433169942
965,IM 92,102,1,left,nst,nst,WT,mPFF,F,pSyn,102,None,29159.38151,4.464778308
966,IM 93,102,1,left,nst,nst,WT,mPFF,M,pSyn,102,None,29796.27014,4.474161903
967,IM 94,102,1,left,nst,nst,WT,mPFF,M,pSyn,102,None,25315.03367,4.40337851
968,IM 95,102,1,left,nst,nst,WT,mPFF,M,pSyn,102,None,29510.8312,4.469981442
969,IM 96,102,1,left,nst,nst,WT,mPFF,M,pSyn,102,None,27045.47526,4.432094618
970,IM 89,642,1,left,NTB,NTB,WT,mPFF,F,pSyn,642,None,10986.04764,4.040841478
971,IM 89,698,1,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,97665.18966,4.989739798
972,IM 90,698,1,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,106545.2318,5.027534019
973,IM 91,698,1,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,95614.0544,4.980521734
974,IM 92,698,1,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,89580.54875,4.952213719
975,IM 93,698,1,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,110295.6359,5.042558329
976,IM 94,698,1,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,105600.5571,5.023666209
977,IM 95,698,1,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,96639.42173,4.985154323
978,IM 96,698,1,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,89551.34164,4.952072097
979,IM 89,706,1,left,OP,OP,WT,mPFF,F,pSyn,706,None,33262.70763,4.521957599
980,IM 91,706,1,left,OP,OP,WT,mPFF,F,pSyn,706,None,24131.29577,4.382580643
981,IM 92,706,1,left,OP,OP,WT,mPFF,F,pSyn,706,None,16761.14585,4.224303706
982,IM 93,706,1,left,OP,OP,WT,mPFF,M,pSyn,706,None,36951.84762,4.567636158
983,IM 94,706,1,left,OP,OP,WT,mPFF,M,pSyn,706,None,24136.46737,4.382673707
984,IM 95,706,1,left,OP,OP,WT,mPFF,M,pSyn,706,None,19618.56703,4.292667283
985,IM 96,706,1,left,OP,OP,WT,mPFF,M,pSyn,706,None,5780.143254,3.761938603
986,IM 89,125,1,left,opt,opt,WT,mPFF,F,pSyn,125,None,63086.61091,4.799937197
987,IM 90,125,1,left,opt,opt,WT,mPFF,F,pSyn,125,None,93458.9484,4.97062089
988,IM 91,125,1,left,opt,opt,WT,mPFF,F,pSyn,125,None,111982.5207,5.049150239
989,IM 92,125,1,left,opt,opt,WT,mPFF,F,pSyn,125,None,80215.82526,4.904260056
990,IM 93,125,1,left,opt,opt,WT,mPFF,M,pSyn,125,None,87276.22724,4.940895964
991,IM 94,125,1,left,opt,opt,WT,mPFF,M,pSyn,125,None,105443.2383,5.023018735
992,IM 95,125,1,left,opt,opt,WT,mPFF,M,pSyn,125,None,97243.27112,4.98785956
993,IM 96,125,1,left,opt,opt,WT,mPFF,M,pSyn,125,None,104518.1548,5.019191734
994,IM 89,484682520,1,left,or,or,WT,mPFF,F,pSyn,484682520,None,178482.8398,5.251596467
995,IM 90,484682520,1,left,or,or,WT,mPFF,F,pSyn,484682520,None,174866.4661,5.242706533
996,IM 91,484682520,1,left,or,or,WT,mPFF,F,pSyn,484682520,None,188098.3438,5.274384972
997,IM 92,484682520,1,left,or,or,WT,mPFF,F,pSyn,484682520,None,165297.9217,5.218267393
998,IM 93,484682520,1,left,or,or,WT,mPFF,M,pSyn,484682520,None,294728.2458,5.469421759
999,IM 94,484682520,1,left,or,or,WT,mPFF,M,pSyn,484682520,None,236045.8198,5.372996314
1000,IM 95,484682520,1,left,or,or,WT,mPFF,M,pSyn,484682520,None,198095.5903,5.296874808
1001,IM 96,484682520,1,left,or,or,WT,mPFF,M,pSyn,484682520,None,235700.4108,5.372360339
1002,IM 89,"c(448, 412, 630, 440, 488)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"", ""ORBl6b"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440, 488)",None,183809.7055,5.264368439
1003,IM 90,"c(448, 412, 630, 440)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",None,181234.4595,5.258240777
1004,IM 91,"c(412, 630, 440, 488)",1,left,ORBl,"c(""ORBl2/3"", ""ORBl5"", ""ORBl6a"", ""ORBl6b"")",WT,mPFF,F,pSyn,"c(412, 630, 440, 488)",None,171967.1985,5.235445616
1005,IM 92,"c(412, 630, 440, 488)",1,left,ORBl,"c(""ORBl2/3"", ""ORBl5"", ""ORBl6a"", ""ORBl6b"")",WT,mPFF,F,pSyn,"c(412, 630, 440, 488)",None,182556.082,5.261396306
1006,IM 93,"c(448, 412, 630, 440)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,176083.616,5.245718948
1007,IM 94,"c(448, 412, 630, 440, 488)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"", ""ORBl6b"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440, 488)",None,150632.4097,5.177918424
1008,IM 95,"c(448, 412, 630, 440)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,169583.6235,5.229383911
1009,IM 96,"c(448, 412, 630, 440)",1,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,154198.0601,5.18807891
1010,IM 89,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,89452.99181,4.95159487
1011,IM 90,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,86511.75183,4.937075106
1012,IM 91,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,70639.75324,4.849049174
1013,IM 92,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,81482.94692,4.911066727
1014,IM 93,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,82462.31301,4.916255512
1015,IM 94,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,89514.47942,4.95189329
1016,IM 95,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,95741.67361,4.981101015
1017,IM 96,"c(484, 582, 620, 910)",1,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,79138.00324,4.898385088
1018,IM 89,"c(288, 1125, 608)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,117635.3107,5.070537704
1019,IM 90,"c(288, 1125, 608)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,100229.7625,5.000996701
1020,IM 91,"c(288, 1125, 608, 680)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl6b"")",WT,mPFF,F,pSyn,"c(288, 1125, 608, 680)",None,68420.23577,4.835184566
1021,IM 92,"c(288, 1125, 608, 680)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl6b"")",WT,mPFF,F,pSyn,"c(288, 1125, 608, 680)",None,81321.05325,4.910202995
1022,IM 93,"c(288, 1125, 608)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,115249.0153,5.061637224
1023,IM 94,"c(288, 1125, 608, 680)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl6b"")",WT,mPFF,M,pSyn,"c(288, 1125, 608, 680)",None,95064.4688,4.978018226
1024,IM 95,"c(288, 1125, 608)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,126322.6344,5.101481174
1025,IM 96,"c(288, 1125, 608)",1,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,102176.9421,5.009352901
1026,IM 89,754,1,left,OT,OT,WT,mPFF,F,pSyn,754,None,621869.1432,5.793699008
1027,IM 90,754,1,left,OT,OT,WT,mPFF,F,pSyn,754,None,412724.2369,5.615659973
1028,IM 91,754,1,left,OT,OT,WT,mPFF,F,pSyn,754,None,312688.3856,5.49511175
1029,IM 92,754,1,left,OT,OT,WT,mPFF,F,pSyn,754,None,383831.7277,5.584140871
1030,IM 93,754,1,left,OT,OT,WT,mPFF,M,pSyn,754,None,580659.3245,5.763921405
1031,IM 94,754,1,left,OT,OT,WT,mPFF,M,pSyn,754,None,509958.4392,5.707534783
1032,IM 95,754,1,left,OT,OT,WT,mPFF,M,pSyn,754,None,431477.6365,5.634958291
1033,IM 96,754,1,left,OT,OT,WT,mPFF,M,pSyn,754,None,562691.1726,5.750270102
1034,IM 89,771,1,left,P,P,WT,mPFF,F,pSyn,771,None,526967.3328,5.721783694
1035,IM 90,771,1,left,P,P,WT,mPFF,F,pSyn,771,None,569588.5822,5.755561275
1036,IM 91,771,1,left,P,P,WT,mPFF,F,pSyn,771,None,498491.4384,5.697657704
1037,IM 92,771,1,left,P,P,WT,mPFF,F,pSyn,771,None,357757.0248,5.55358817
1038,IM 93,771,1,left,P,P,WT,mPFF,M,pSyn,771,None,370611.9809,5.568919455
1039,IM 95,771,1,left,P,P,WT,mPFF,M,pSyn,771,None,517468.3176,5.713883765
1040,IM 96,771,1,left,P,P,WT,mPFF,M,pSyn,771,None,403173.8097,5.605492313
1041,IM 89,780,1,left,PA,PA,WT,mPFF,F,pSyn,780,None,129172.8341,5.111171188
1042,IM 90,780,1,left,PA,PA,WT,mPFF,F,pSyn,780,None,176533.0224,5.246825957
1043,IM 91,780,1,left,PA,PA,WT,mPFF,F,pSyn,780,None,148490.8799,5.171699781
1044,IM 92,780,1,left,PA,PA,WT,mPFF,F,pSyn,780,None,153928.744,5.187319726
1045,IM 93,780,1,left,PA,PA,WT,mPFF,M,pSyn,780,None,109724.9273,5.040305302
1046,IM 94,780,1,left,PA,PA,WT,mPFF,M,pSyn,780,None,127655.7039,5.106040225
1047,IM 95,780,1,left,PA,PA,WT,mPFF,M,pSyn,780,None,161540.6599,5.208281853
1048,IM 96,780,1,left,PA,PA,WT,mPFF,M,pSyn,780,None,131648.2684,5.119415151
